仓库信息,平均温度,粮情时间
10仓,25.84166717529297,2015-08-24
10仓,25.816667556762695,2015-08-25
10仓,25.799997329711914,2015-08-26
10仓,25.76249885559082,2015-08-27
10仓,25.747222900390625,2015-08-28
10仓,25.723609924316406,2015-08-29
10仓,25.71388816833496,2015-08-30
10仓,25.6875,2015-08-31
10仓,25.6652774810791,2015-09-01
10仓,25.638887405395508,2015-09-02
10仓,25.63055419921875,2015-09-03
10仓,25.59722137451172,2015-09-04
10仓,25.565279006958008,2015-09-05
10仓,25.554166793823242,2015-09-06
10仓,25.51666831970215,2015-09-07
10仓,25.505556106567383,2015-09-08
10仓,25.475000381469727,2015-09-09
10仓,25.45555305480957,2015-09-10
10仓,25.4375,2015-09-11
10仓,25.38194465637207,2015-09-12
10仓,25.370834350585938,2015-09-13
10仓,25.343055725097656,2015-09-14
10仓,25.2902774810791,2015-09-15
10仓,25.27916717529297,2015-09-16
10仓,25.25694465637207,2015-09-17
10仓,25.201387405395508,2015-09-18
10仓,25.19444465637207,2015-09-19
10仓,25.163888931274414,2015-09-21
10仓,25.138887405395508,2015-09-22
10仓,25.115278244018555,2015-09-23
10仓,25.1027774810791,2015-09-24
10仓,25.07499885559082,2015-09-25
10仓,25.076391220092773,2015-09-26
10仓,25.047224044799805,2015-09-27
10仓,25.02777862548828,2015-09-28
10仓,25.02083396911621,2015-09-29
10仓,25.009721755981445,2015-09-30
10仓,24.9597225189209,2015-10-01
10仓,24.95416831970215,2015-10-02
10仓,24.933332443237305,2015-10-03
10仓,24.893056869506836,2015-10-04
10仓,24.858335494995117,2015-10-05
10仓,24.8347225189209,2015-10-07
10仓,24.79583168029785,2015-10-08
10仓,24.7611083984375,2015-10-09
10仓,24.74444580078125,2015-10-10
10仓,24.706945419311523,2015-10-11
10仓,24.65416717529297,2015-10-12
10仓,24.631942749023438,2015-10-13
10仓,21.03194236755371,2015-10-14
10仓,19.219446182250977,2015-10-15
10仓,21.513887405395508,2015-10-17
10仓,21.46527862548828,2015-10-18
10仓,21.418054580688477,2015-10-19
10仓,20.77777671813965,2015-10-20
10仓,20.801389694213867,2015-10-21
10仓,20.79166603088379,2015-10-22
10仓,20.781944274902344,2015-10-23
10仓,20.797222137451172,2015-10-25
10仓,20.781944274902344,2015-10-26
10仓,20.794445037841797,2015-10-27
10仓,20.787500381469727,2015-10-28
10仓,20.754165649414062,2015-10-29
10仓,20.738887786865234,2015-10-30
10仓,20.72361183166504,2015-10-31
10仓,20.697221755981445,2015-11-01
10仓,20.68055534362793,2015-11-02
10仓,20.670835494995117,2015-11-03
10仓,20.63749885559082,2015-11-04
10仓,20.60416603088379,2015-11-05
10仓,20.613889694213867,2015-11-06
10仓,20.618057250976562,2015-11-07
10仓,20.5847225189209,2015-11-09
10仓,20.561111450195312,2015-11-10
10仓,20.531944274902344,2015-11-11
10仓,20.508333206176758,2015-11-12
10仓,20.483333587646484,2015-11-13
10仓,20.45833396911621,2015-11-14
10仓,20.454166412353516,2015-11-15
10仓,20.427778244018555,2015-11-16
10仓,20.427778244018555,2015-11-17
10仓,20.413888931274414,2015-11-18
10仓,20.384721755981445,2015-11-19
10仓,20.35416603088379,2015-11-20
10仓,20.322221755981445,2015-11-21
10仓,20.312501907348633,2015-11-22
10仓,20.309720993041992,2015-11-23
10仓,20.269445419311523,2015-11-24
10仓,20.21388816833496,2015-11-25
10仓,20.155555725097656,2015-11-26
10仓,8.151389122009277,2015-11-27
10仓,4.508333683013916,2015-11-28
10仓,7.383333683013916,2015-11-29
10仓,9.20555591583252,2015-11-30
10仓,9.298611640930176,2015-12-01
10仓,9.297222137451172,2015-12-02
10仓,9.272222518920898,2015-12-03
10仓,9.186110496520996,2015-12-04
10仓,9.181943893432617,2015-12-06
10仓,9.170833587646484,2015-12-07
10仓,9.165278434753418,2015-12-08
10仓,9.177779197692871,2015-12-09
10仓,9.190278053283691,2015-12-10
10仓,9.19861125946045,2015-12-11
10仓,9.209722518920898,2015-12-12
10仓,9.222222328186035,2015-12-13
10仓,9.233333587646484,2015-12-14
10仓,9.23888874053955,2015-12-15
10仓,9.248610496520996,2015-12-16
10仓,9.25694465637207,2015-12-17
10仓,9.233333587646484,2015-12-18
10仓,9.237499237060547,2015-12-19
10仓,9.234721183776855,2015-12-20
10仓,9.247221946716309,2015-12-21
10仓,9.244444847106934,2015-12-22
10仓,9.259721755981445,2015-12-23
10仓,9.28055477142334,2015-12-24
10仓,9.276388168334961,2015-12-25
10仓,9.309721946716309,2015-12-26
10仓,9.340277671813965,2015-12-27
10仓,9.36111068725586,2015-12-28
10仓,9.375,2015-12-29
10仓,9.388888359069824,2015-12-30
10仓,9.425000190734863,2015-12-31
10仓,9.452776908874512,2016-01-01
10仓,9.456944465637207,2016-01-02
10仓,9.48611068725586,2016-01-03
10仓,9.48194408416748,2016-01-04
10仓,9.51111125946045,2016-01-05
10仓,9.550000190734863,2016-01-06
10仓,9.56944465637207,2016-01-07
10仓,9.608333587646484,2016-01-08
10仓,9.612500190734863,2016-01-09
10仓,9.630555152893066,2016-01-10
10仓,9.644444465637207,2016-01-11
10仓,9.674999237060547,2016-01-12
10仓,9.67638874053955,2016-01-13
10仓,9.686111450195312,2016-01-14
10仓,9.688888549804688,2016-01-15
10仓,9.6819429397583,2016-01-16
10仓,9.70555591583252,2016-01-17
10仓,9.711112022399902,2016-01-18
10仓,9.723610877990723,2016-01-19
10仓,9.713889122009277,2016-01-20
10仓,9.71805477142334,2016-01-21
10仓,9.733333587646484,2016-01-22
10仓,9.730555534362793,2016-01-23
10仓,9.712499618530273,2016-01-24
10仓,9.691666603088379,2016-01-25
10仓,9.668055534362793,2016-01-26
10仓,9.644444465637207,2016-01-27
10仓,9.645833015441895,2016-01-28
10仓,9.66249942779541,2016-01-29
10仓,9.665277481079102,2016-01-30
10仓,9.67361068725586,2016-02-01
10仓,9.672222137451172,2016-02-03
10仓,9.66249942779541,2016-02-04
10仓,9.66805648803711,2016-02-05
10仓,9.651389122009277,2016-02-06
10仓,9.661110877990723,2016-02-07
10仓,9.652777671813965,2016-02-08
10仓,9.75,2016-02-13
10仓,9.773612022399902,2016-02-14
10仓,9.776389122009277,2016-02-15
10仓,9.804166793823242,2016-02-16
10仓,9.815278053283691,2016-02-17
10仓,9.8125,2016-02-18
10仓,9.838888168334961,2016-02-19
10仓,9.848610877990723,2016-02-20
10仓,9.862500190734863,2016-02-21
10仓,9.865277290344238,2016-02-22
10仓,9.887499809265137,2016-02-23
10仓,9.916666984558105,2016-02-24
10仓,9.931944847106934,2016-02-25
10仓,9.95555591583252,2016-02-26
10仓,9.97499942779541,2016-02-28
10仓,10.005555152893066,2016-02-29
10仓,10.01111125946045,2016-03-01
10仓,10.027777671813965,2016-03-02
10仓,10.070834159851074,2016-03-04
10仓,10.094444274902344,2016-03-05
10仓,10.14305591583252,2016-03-06
10仓,10.165278434753418,2016-03-07
10仓,10.193055152893066,2016-03-08
10仓,10.2333345413208,2016-03-09
10仓,10.252778053283691,2016-03-10
10仓,10.25,2016-03-11
10仓,10.26805591583252,2016-03-12
10仓,10.277778625488281,2016-03-13
10仓,10.309722900390625,2016-03-14
10仓,10.324999809265137,2016-03-15
10仓,10.343055725097656,2016-03-16
10仓,10.369444847106934,2016-03-17
10仓,10.390277862548828,2016-03-18
10仓,10.409722328186035,2016-03-19
10仓,10.4375,2016-03-20
10仓,10.468055725097656,2016-03-21
10仓,10.502778053283691,2016-03-22
10仓,11.427608489990234,2016-03-23
10仓,7.032800197601318,2016-03-24
10仓,9.3183012008667,2016-03-25
10仓,9.838499069213867,2016-03-26
10仓,10.076676368713379,2016-03-27
10仓,10.425728797912598,2016-03-28
10仓,11.29568099975586,2016-03-29
10仓,12.344231605529785,2016-03-30
10仓,13.26681900024414,2016-03-31
10仓,14.0145845413208,2016-04-01
10仓,15.709027290344238,2016-04-02
10仓,15.031502723693848,2016-04-04
10仓,14.680623054504395,2016-04-05
10仓,14.394850730895996,2016-04-06
10仓,12.792277336120605,2016-04-07
10仓,14.451109886169434,2016-04-08
10仓,16.158782958984375,2016-04-09
10仓,16.58565330505371,2016-04-11
10仓,16.361312866210938,2016-04-12
10仓,16.973737716674805,2016-04-13
10仓,17.385086059570312,2016-04-14
10仓,17.935705184936523,2016-04-15
10仓,18.066743850708008,2016-04-16
10仓,17.6318416595459,2016-04-17
10仓,17.038320541381836,2016-04-18
10仓,16.942581176757812,2016-04-19
10仓,17.206172943115234,2016-04-20
10仓,17.12721824645996,2016-04-21
10仓,17.341201782226562,2016-04-22
10仓,17.953996658325195,2016-04-23
10仓,17.937211990356445,2016-04-24
10仓,17.825687408447266,2016-04-25
10仓,17.7005672454834,2016-04-26
10仓,17.165334701538086,2016-04-27
10仓,16.88606834411621,2016-04-28
10仓,17.689268112182617,2016-04-30
10仓,19.410442352294922,2016-05-02
10仓,19.61635398864746,2016-05-03
10仓,19.342954635620117,2016-05-04
10仓,19.766733169555664,2016-05-05
10仓,20.511823654174805,2016-05-06
10仓,27.553192138671875,2016-07-06
10仓,27.35235595703125,2016-07-07
10仓,28.453521728515625,2016-07-08
10仓,28.53479766845703,2016-07-09
10仓,28.4199161529541,2016-07-10
10仓,28.857587814331055,2016-07-11
10仓,28.78965950012207,2016-07-12
10仓,28.7875919342041,2016-07-13
10仓,28.814237594604492,2016-07-14
10仓,28.829465866088867,2016-07-15
10仓,28.82008171081543,2016-07-16
10仓,28.825407028198242,2016-07-17
10仓,28.82903289794922,2016-07-18
10仓,28.86205291748047,2016-07-19
10仓,28.918184280395508,2016-07-20
10仓,28.935209274291992,2016-07-21
10仓,28.98015785217285,2016-07-22
10仓,29.034452438354492,2016-07-23
10仓,29.124914169311523,2016-07-24
10仓,29.15519142150879,2016-07-25
10仓,29.243309020996094,2016-07-26
10仓,29.304412841796875,2016-07-27
10仓,29.33258056640625,2016-07-28
10仓,29.43773651123047,2016-07-29
10仓,29.496315002441406,2016-07-30
10仓,29.578157424926758,2016-07-31
10仓,29.62773323059082,2016-08-01
10仓,29.67698097229004,2016-08-02
10仓,29.7453670501709,2016-08-03
10仓,29.786619186401367,2016-08-04
10仓,29.848703384399414,2016-08-05
10仓,29.89579963684082,2016-08-06
10仓,30.0520076751709,2016-08-08
10仓,30.102582931518555,2016-08-09
10仓,30.208045959472656,2016-08-10
10仓,30.260231018066406,2016-08-11
10仓,30.387041091918945,2016-08-12
10仓,30.47756004333496,2016-08-13
10仓,30.61586570739746,2016-08-14
10仓,30.72359275817871,2016-08-15
10仓,30.83203125,2016-08-16
10仓,30.933486938476562,2016-08-17
10仓,31.082258224487305,2016-08-18
10仓,31.17235565185547,2016-08-19
10仓,31.279586791992188,2016-08-20
10仓,31.404218673706055,2016-08-21
10仓,31.510711669921875,2016-08-22
10仓,31.686460494995117,2016-08-23
10仓,31.73540496826172,2016-08-24
10仓,31.722646713256836,2016-08-25
10仓,31.731101989746094,2016-08-26
10仓,31.71055030822754,2016-08-27
10仓,31.6938419342041,2016-08-28
10仓,31.675247192382812,2016-08-29
10仓,31.718246459960938,2016-08-30
10仓,31.732223510742188,2016-08-31
10仓,35.40967559814453,2016-09-01
10仓,30.87561798095703,2016-09-02
10仓,30.431198120117188,2016-09-03
10仓,31.7270565032959,2016-09-04
10仓,32.96316909790039,2016-09-05
10仓,31.317136764526367,2016-09-06
10仓,31.509063720703125,2016-09-07
10仓,31.46619987487793,2016-09-08
10仓,31.436302185058594,2016-09-09
10仓,31.414236068725586,2016-09-10
10仓,31.403854370117188,2016-09-11
10仓,31.38215446472168,2016-09-12
10仓,35.9199333190918,2016-09-14
10仓,35.888214111328125,2016-09-15
10仓,31.218351364135742,2016-09-17
10仓,31.165414810180664,2016-09-18
10仓,31.133697509765625,2016-09-19
10仓,31.063072204589844,2016-09-20
10仓,31.02290916442871,2016-09-21
10仓,35.56608200073242,2016-09-22
10仓,30.921472549438477,2016-09-23
10仓,30.88315773010254,2016-09-24
10仓,30.825775146484375,2016-09-25
10仓,30.84161376953125,2016-09-26
10仓,30.8011474609375,2016-09-29
10仓,30.73847198486328,2016-09-30
10仓,30.74933433532715,2016-10-03
10仓,30.92167854309082,2016-10-05
10仓,30.966903686523438,2016-10-08
10仓,30.634737014770508,2016-10-09
10仓,26.761423110961914,2016-10-10
10仓,22.78680419921875,2016-10-11
10仓,20.719945907592773,2016-10-12
10仓,20.970481872558594,2016-10-13
10仓,21.445106506347656,2016-10-14
10仓,21.740137100219727,2016-10-16
10仓,21.699670791625977,2016-10-17
10仓,21.780229568481445,2016-10-18
10仓,21.692136764526367,2016-10-19
10仓,22.10376739501953,2016-10-20
10仓,22.710641860961914,2016-10-21
10仓,22.094411849975586,2016-10-22
10仓,23.058629989624023,2016-10-23
10仓,22.611221313476562,2016-10-24
10仓,20.653993606567383,2016-10-25
10仓,20.13327980041504,2016-10-26
10仓,20.027637481689453,2016-10-27
10仓,19.96543312072754,2016-10-28
10仓,19.93619728088379,2016-10-29
10仓,19.866979598999023,2016-10-31
10仓,19.838369369506836,2016-11-01
10仓,19.765588760375977,2016-11-02
10仓,19.74826431274414,2016-11-03
10仓,19.783750534057617,2016-11-04
10仓,19.745500564575195,2016-11-05
10仓,19.735227584838867,2016-11-06
10仓,19.763158798217773,2016-11-07
10仓,19.77421760559082,2016-11-08
10仓,19.773893356323242,2016-11-09
10仓,14.420417785644531,2016-11-10
10仓,14.269099235534668,2016-11-11
10仓,13.896453857421875,2016-11-14
10仓,13.86319351196289,2016-11-16
10仓,13.957175254821777,2016-11-17
10仓,13.771008491516113,2016-11-18
10仓,13.783306121826172,2016-11-20
10仓,13.787760734558105,2016-11-21
10仓,13.800381660461426,2016-11-22
10仓,13.764820098876953,2016-11-23
10仓,13.796856880187988,2016-11-24
10仓,13.660780906677246,2016-11-25
10仓,13.616157531738281,2016-11-26
10仓,13.599166870117188,2016-11-27
10仓,13.644673347473145,2016-11-28
10仓,15.878646850585938,2016-11-29
10仓,13.601000785827637,2016-11-30
10仓,13.57055377960205,2016-12-01
10仓,13.593090057373047,2016-12-02
10仓,13.603014945983887,2016-12-03
10仓,13.61267375946045,2016-12-04
10仓,13.615817070007324,2016-12-05
10仓,13.630295753479004,2016-12-06
10仓,13.61878490447998,2016-12-07
10仓,13.597796440124512,2016-12-08
10仓,13.626007080078125,2016-12-09
10仓,13.620537757873535,2016-12-10
10仓,13.639363288879395,2016-12-12
10仓,13.643420219421387,2016-12-13
10仓,13.641337394714355,2016-12-14
10仓,13.639269828796387,2016-12-15
10仓,13.612743377685547,2016-12-16
10仓,13.638266563415527,2016-12-19
10仓,13.596179962158203,2016-12-20
10仓,13.610625267028809,2016-12-21
10仓,13.619956016540527,2016-12-22
10仓,13.789352416992188,2016-12-23
10仓,13.662490844726562,2016-12-24
10仓,13.656865119934082,2016-12-25
10仓,13.668980598449707,2016-12-26
10仓,20.788888931274414,2016-12-27
10仓,13.679436683654785,2016-12-28
10仓,13.647204399108887,2016-12-29
10仓,13.631099700927734,2016-12-30
10仓,13.598118782043457,2016-12-31
10仓,13.61415958404541,2017-01-03
10仓,13.643038749694824,2017-01-04
10仓,13.668919563293457,2017-01-05
10仓,13.83010482788086,2017-01-06
10仓,13.730780601501465,2017-01-07
10仓,13.810111999511719,2017-01-09
10仓,13.689712524414062,2017-01-10
10仓,13.859382629394531,2017-01-11
10仓,13.853116035461426,2017-01-12
10仓,13.86402416229248,2017-01-13
10仓,13.850152015686035,2017-01-16
10仓,13.824069023132324,2017-01-17
10仓,13.824795722961426,2017-01-18
10仓,13.841294288635254,2017-01-19
10仓,13.842072486877441,2017-01-20
10仓,13.783832550048828,2017-01-22
10仓,13.772908210754395,2017-01-23
10仓,6.987966060638428,2017-01-24
10仓,5.357961177825928,2017-01-25
10仓,6.909053325653076,2017-01-26
10仓,8.970976829528809,2017-01-27
10仓,6.551270008087158,2017-01-28
10仓,6.444376468658447,2017-01-30
10仓,6.417521953582764,2017-01-31
10仓,6.368580341339111,2017-02-01
10仓,6.362262725830078,2017-02-03
10仓,6.364811420440674,2017-02-04
10仓,6.370357990264893,2017-02-06
10仓,6.452224254608154,2017-02-07
10仓,6.4629225730896,2017-02-08
10仓,6.476123809814453,2017-02-09
10仓,6.484315395355225,2017-02-10
10仓,6.51713228225708,2017-02-11
10仓,6.525296688079834,2017-02-12
10仓,6.5520405769348145,2017-02-13
10仓,6.593385219573975,2017-02-14
10仓,6.633460521697998,2017-02-15
10仓,6.6836981773376465,2017-02-16
10仓,6.759239196777344,2017-02-17
10仓,6.944946765899658,2017-02-20
10仓,7.023526668548584,2017-02-21
10仓,7.0377984046936035,2017-02-22
10仓,7.105478763580322,2017-02-23
10仓,7.193783283233643,2017-02-25
10仓,7.259578227996826,2017-02-26
10仓,7.271263599395752,2017-02-27
10仓,7.335333347320557,2017-02-28
10仓,7.404704570770264,2017-03-01
10仓,7.474008083343506,2017-03-02
10仓,7.514623165130615,2017-03-03
10仓,7.7003302574157715,2017-03-06
10仓,7.774791717529297,2017-03-07
10仓,7.819930553436279,2017-03-08
10仓,7.900585174560547,2017-03-09
10仓,7.91326379776001,2017-03-10
10仓,8.107582092285156,2017-03-13
10仓,8.163707733154297,2017-03-14
10仓,8.219383239746094,2017-03-15
10仓,8.273457527160645,2017-03-16
10仓,8.332630157470703,2017-03-17
10仓,8.482699394226074,2017-03-20
10仓,8.509583473205566,2017-03-21
10仓,8.575554847717285,2017-03-22
10仓,8.675827980041504,2017-03-24
10仓,8.792047500610352,2017-03-27
10仓,8.846356391906738,2017-03-28
10仓,8.919778823852539,2017-03-29
10仓,8.980876922607422,2017-03-30
10仓,9.021553039550781,2017-03-31
10仓,9.063719749450684,2017-04-01
10仓,9.243978500366211,2017-04-05
10仓,9.337398529052734,2017-04-06
10仓,9.3970365524292,2017-04-07
10仓,9.528565406799316,2017-04-09
10仓,9.572434425354004,2017-04-10
10仓,9.621925354003906,2017-04-11
10仓,9.667609214782715,2017-04-12
10仓,9.703575134277344,2017-04-13
10仓,9.961272239685059,2017-04-17
10仓,10.033507347106934,2017-04-18
10仓,10.108281135559082,2017-04-19
10仓,10.163846015930176,2017-04-20
10仓,10.287379264831543,2017-04-22
10仓,10.394357681274414,2017-04-24
10仓,10.419705390930176,2017-04-25
10仓,10.481253623962402,2017-04-26
10仓,10.525259971618652,2017-04-27
10仓,10.565225601196289,2017-04-28
10仓,10.701858520507812,2017-05-01
10仓,10.737655639648438,2017-05-02
10仓,10.885868072509766,2017-05-04
10仓,10.934409141540527,2017-05-05
10仓,10.973136901855469,2017-05-06
10仓,11.058438301086426,2017-05-08
10仓,11.110568046569824,2017-05-09
10仓,11.118437767028809,2017-05-10
10仓,11.162071228027344,2017-05-11
10仓,11.199844360351562,2017-05-12
10仓,11.32903003692627,2017-05-15
10仓,11.376956939697266,2017-05-16
10仓,11.541839599609375,2017-05-17
10仓,11.587904930114746,2017-05-18
10仓,11.510638236999512,2017-05-19
10仓,11.551074981689453,2017-05-20
10仓,11.599822044372559,2017-05-21
10仓,11.661144256591797,2017-05-22
10仓,11.697407722473145,2017-05-23
10仓,11.746414184570312,2017-05-24
10仓,11.793072700500488,2017-05-25
10仓,11.844504356384277,2017-05-26
10仓,11.8831787109375,2017-05-27
10仓,11.932997703552246,2017-05-28
10仓,11.988665580749512,2017-05-29
10仓,12.029149055480957,2017-05-30
10仓,12.051243782043457,2017-05-31
10仓,12.12378978729248,2017-06-01
10仓,12.189557075500488,2017-06-02
10仓,12.29515552520752,2017-06-03
10仓,12.354549407958984,2017-06-04
10仓,12.33611011505127,2017-06-05
10仓,12.348551750183105,2017-06-06
10仓,12.359358787536621,2017-06-07
10仓,12.372654914855957,2017-06-08
10仓,12.388745307922363,2017-06-09
10仓,12.4126615524292,2017-06-10
10仓,12.46410846710205,2017-06-11
10仓,12.496543884277344,2017-06-12
10仓,12.517878532409668,2017-06-13
10仓,12.561907768249512,2017-06-14
10仓,12.599152565002441,2017-06-15
10仓,12.635093688964844,2017-06-16
10仓,12.6712646484375,2017-06-17
10仓,12.710433959960938,2017-06-18
10仓,12.7454833984375,2017-06-19
10仓,12.800872802734375,2017-06-20
10仓,12.836865425109863,2017-06-21
10仓,12.88674545288086,2017-06-22
10仓,12.929522514343262,2017-06-23
10仓,12.955326080322266,2017-06-24
10仓,13.012168884277344,2017-06-25
10仓,13.051871299743652,2017-06-26
10仓,13.096365928649902,2017-06-27
10仓,13.139378547668457,2017-06-28
10仓,13.186787605285645,2017-06-29
10仓,13.205979347229004,2017-06-30
10仓,13.24552059173584,2017-07-01
10仓,13.2733736038208,2017-07-02
10仓,13.301058769226074,2017-07-03
10仓,13.3183012008667,2017-07-04
10仓,13.364601135253906,2017-07-05
10仓,13.463631629943848,2017-07-06
10仓,13.495986938476562,2017-07-07
10仓,13.468132019042969,2017-07-08
10仓,13.505226135253906,2017-07-09
10仓,13.537272453308105,2017-07-10
10仓,13.568782806396484,2017-07-11
10仓,13.60071086883545,2017-07-12
10仓,13.642792701721191,2017-07-13
10仓,13.68807601928711,2017-07-14
10仓,13.721206665039062,2017-07-15
10仓,13.772772789001465,2017-07-16
10仓,13.8236722946167,2017-07-17
10仓,13.892951965332031,2017-07-18
10仓,13.937728881835938,2017-07-19
10仓,13.98108959197998,2017-07-20
10仓,14.01404094696045,2017-07-21
10仓,14.08193588256836,2017-07-22
10仓,14.108527183532715,2017-07-23
10仓,14.158146858215332,2017-07-24
10仓,14.216758728027344,2017-07-25
