仓库信息,平均温度,粮情时间
11仓,19.986112594604492,2015-05-15
11仓,20.09583282470703,2015-05-16
11仓,20.144445419311523,2015-05-17
11仓,20.241666793823242,2015-05-18
11仓,20.045833587646484,2015-05-19
11仓,20.588890075683594,2015-05-20
11仓,19.526390075683594,2015-05-21
11仓,19.077777862548828,2015-05-22
11仓,18.799999237060547,2015-05-23
11仓,18.691667556762695,2015-05-24
11仓,18.5625,2015-05-25
11仓,18.561111450195312,2015-05-26
11仓,18.53472137451172,2015-05-27
11仓,18.90972137451172,2015-05-29
11仓,18.90972137451172,2015-05-30
11仓,18.763887405395508,2015-05-31
11仓,18.616666793823242,2015-06-01
11仓,18.787500381469727,2015-06-02
11仓,19.419445037841797,2015-06-03
11仓,19.801389694213867,2015-06-04
11仓,20.18055534362793,2015-06-05
11仓,19.747222900390625,2015-06-06
11仓,20.008333206176758,2015-06-07
11仓,20.087499618530273,2015-06-08
11仓,20.304166793823242,2015-06-09
11仓,22.3972225189209,2015-06-15
11仓,22.174997329711914,2015-06-16
11仓,21.2902774810791,2015-06-17
11仓,20.370834350585938,2015-06-18
11仓,20.136110305786133,2015-06-19
11仓,20.306943893432617,2015-06-20
11仓,20.206945419311523,2015-06-21
11仓,20.362499237060547,2015-06-22
11仓,20.440277099609375,2015-06-23
11仓,20.281946182250977,2015-06-24
11仓,20.087499618530273,2015-06-25
11仓,20.115278244018555,2015-06-26
11仓,15.715800285339355,2015-06-28
11仓,15.797396659851074,2015-06-29
11仓,20.036109924316406,2015-07-03
11仓,20.312501907348633,2015-07-04
11仓,20.413888931274414,2015-07-05
11仓,20.399999618530273,2015-07-06
11仓,20.172222137451172,2015-07-07
11仓,20.2097225189209,2015-07-08
11仓,21.04861068725586,2015-07-09
11仓,21.109722137451172,2015-07-10
11仓,20.768056869506836,2015-07-11
11仓,20.66111183166504,2015-07-12
11仓,20.95833396911621,2015-07-13
11仓,21.016666412353516,2015-07-14
11仓,21.552780151367188,2015-07-15
11仓,21.48333168029785,2015-07-16
11仓,20.84861183166504,2015-07-17
11仓,20.587499618530273,2015-07-18
11仓,20.327777862548828,2015-07-19
11仓,20.20694351196289,2015-07-20
11仓,20.294443130493164,2015-07-21
11仓,20.231565475463867,2015-07-22
11仓,20.55555534362793,2015-07-23
11仓,20.69444465637207,2015-07-24
11仓,20.648611068725586,2015-07-25
11仓,21.176389694213867,2015-07-26
11仓,21.551389694213867,2015-07-27
11仓,21.65833282470703,2015-07-28
11仓,21.938888549804688,2015-07-29
11仓,22.536109924316406,2015-07-30
11仓,22.370832443237305,2015-07-31
11仓,21.855554580688477,2015-08-01
11仓,21.730554580688477,2015-08-02
11仓,22.231943130493164,2015-08-03
11仓,22.494443893432617,2015-08-04
11仓,22.962499618530273,2015-08-05
11仓,23.09027671813965,2015-08-06
11仓,22.880556106567383,2015-08-07
11仓,22.72222137451172,2015-08-08
11仓,22.67222023010254,2015-08-09
11仓,22.983335494995117,2015-08-10
11仓,22.815277099609375,2015-08-11
11仓,22.676389694213867,2015-08-12
11仓,22.31805419921875,2015-08-13
11仓,22.59722137451172,2015-08-14
11仓,22.115278244018555,2015-08-15
11仓,22.230554580688477,2015-08-16
11仓,21.34583282470703,2015-08-17
11仓,21.2097225189209,2015-08-18
11仓,21.531946182250977,2015-08-19
11仓,21.633333206176758,2015-08-20
11仓,21.77083396911621,2015-08-21
11仓,21.92500114440918,2015-08-22
11仓,21.57499885559082,2015-08-23
11仓,21.491666793823242,2015-08-24
11仓,21.773611068725586,2015-08-25
11仓,22.436059951782227,2015-08-26
11仓,22.473609924316406,2015-08-27
11仓,22.018056869506836,2015-08-28
11仓,22.176389694213867,2015-08-29
11仓,23.38055419921875,2015-08-30
11仓,23.31805419921875,2015-08-31
11仓,23.013566970825195,2015-09-01
11仓,23.086111068725586,2015-09-02
11仓,22.39673614501953,2015-09-03
11仓,22.112173080444336,2015-09-04
11仓,21.656944274902344,2015-09-05
11仓,21.448610305786133,2015-09-06
11仓,21.683332443237305,2015-09-07
11仓,21.876388549804688,2015-09-08
11仓,21.5402774810791,2015-09-09
11仓,21.1536808013916,2015-09-10
11仓,20.7277774810791,2015-09-11
11仓,20.484193801879883,2015-09-12
11仓,20.441448211669922,2015-09-13
11仓,20.184722900390625,2015-09-14
11仓,19.808334350585938,2015-09-15
11仓,20.09027671813965,2015-09-16
11仓,20.51249885559082,2015-09-17
11仓,21.443056106567383,2015-09-18
11仓,21.59027671813965,2015-09-19
11仓,20.887500762939453,2015-09-20
11仓,20.672222137451172,2015-09-21
11仓,21.9375,2015-09-22
11仓,22.42500114440918,2015-09-23
11仓,21.788888931274414,2015-09-24
11仓,22.548608779907227,2015-09-25
11仓,24.22222137451172,2015-09-26
11仓,21.429166793823242,2015-09-27
11仓,17.163888931274414,2015-09-28
11仓,15.501388549804688,2015-09-29
11仓,18.188888549804688,2015-09-30
11仓,18.96527671813965,2015-10-01
11仓,18.620832443237305,2015-10-02
11仓,20.26944351196289,2015-10-03
11仓,21.0625,2015-10-04
11仓,21.331945419311523,2015-10-05
11仓,21.662500381469727,2015-10-07
11仓,21.27083396911621,2015-10-08
11仓,21.03333282470703,2015-10-09
11仓,20.81805419921875,2015-10-10
11仓,20.525001525878906,2015-10-11
11仓,20.397220611572266,2015-10-12
11仓,20.345834732055664,2015-10-13
11仓,20.388887405395508,2015-10-14
11仓,20.463890075683594,2015-10-15
11仓,20.93194580078125,2015-10-17
11仓,20.997468948364258,2015-10-18
11仓,21.05550193786621,2015-10-19
11仓,21.038419723510742,2015-10-20
11仓,21.02638816833496,2015-10-21
11仓,21.101388931274414,2015-10-22
11仓,21.103395462036133,2015-10-23
11仓,21.196575164794922,2015-10-25
11仓,21.059720993041992,2015-10-26
11仓,20.288888931274414,2015-10-28
11仓,23.736112594604492,2015-10-29
11仓,22.5847225189209,2015-10-30
11仓,21.429166793823242,2015-10-31
11仓,18.629785537719727,2015-11-01
11仓,17.399354934692383,2015-11-02
11仓,16.199186325073242,2015-11-03
11仓,14.72142505645752,2015-11-04
11仓,15.187060356140137,2015-11-05
11仓,15.669563293457031,2015-11-06
11仓,16.2432918548584,2015-11-07
11仓,15.406917572021484,2015-11-09
11仓,14.84131145477295,2015-11-10
11仓,14.34972858428955,2015-11-11
11仓,14.203800201416016,2015-11-12
11仓,14.123577117919922,2015-11-13
11仓,14.005877494812012,2015-11-14
11仓,13.891108512878418,2015-11-15
11仓,13.882469177246094,2015-11-16
11仓,13.951102256774902,2015-11-17
11仓,13.918292045593262,2015-11-18
11仓,13.744833946228027,2015-11-19
11仓,13.605402946472168,2015-11-20
11仓,13.529014587402344,2015-11-21
11仓,13.676609992980957,2015-11-22
11仓,13.918614387512207,2015-11-23
11仓,13.287568092346191,2015-11-24
11仓,12.260467529296875,2015-11-25
11仓,11.129097938537598,2015-11-26
11仓,10.19109058380127,2015-11-27
11仓,9.337431907653809,2015-11-28
11仓,9.006134986877441,2015-11-29
11仓,9.116564750671387,2015-11-30
11仓,9.775308609008789,2015-12-01
11仓,9.963889122009277,2015-12-02
11仓,10.309721946716309,2015-12-03
11仓,9.681944847106934,2015-12-04
11仓,9.63194465637207,2015-12-05
11仓,9.577778816223145,2015-12-06
11仓,10.17361068725586,2015-12-07
11仓,9.879166603088379,2015-12-08
11仓,9.8916654586792,2015-12-09
11仓,9.876387596130371,2015-12-10
11仓,9.916666030883789,2015-12-11
11仓,9.670832633972168,2015-12-12
11仓,9.890276908874512,2015-12-13
11仓,9.747221946716309,2015-12-14
11仓,9.540278434753418,2015-12-15
11仓,12.323609352111816,2015-12-16
11仓,13.069445610046387,2015-12-17
11仓,12.95138931274414,2015-12-18
11仓,9.26805591583252,2015-12-19
11仓,6.887500286102295,2015-12-20
11仓,5.362670421600342,2015-12-21
11仓,5.329166412353516,2015-12-22
11仓,5.455555438995361,2015-12-23
11仓,5.669444561004639,2015-12-24
11仓,5.777778148651123,2015-12-25
11仓,5.690277576446533,2015-12-26
11仓,5.820833206176758,2015-12-27
11仓,5.55972146987915,2015-12-28
11仓,5.179166316986084,2015-12-29
11仓,4.963888645172119,2015-12-30
11仓,4.97777795791626,2015-12-31
11仓,4.8222222328186035,2016-01-01
11仓,4.886110782623291,2016-01-02
11仓,5.245832920074463,2016-01-03
11仓,5.722222805023193,2016-01-04
11仓,6.108333587646484,2016-01-05
11仓,6.163888931274414,2016-01-06
11仓,6.119444370269775,2016-01-07
11仓,5.918055057525635,2016-01-08
11仓,5.568055629730225,2016-01-09
11仓,5.327777862548828,2016-01-10
11仓,5.369444370269775,2016-01-11
11仓,5.169444561004639,2016-01-12
11仓,4.698611259460449,2016-01-13
11仓,4.2833333015441895,2016-01-14
11仓,4.0958333015441895,2016-01-15
11仓,3.9861109256744385,2016-01-16
11仓,4.07777738571167,2016-01-17
11仓,4.299999713897705,2016-01-18
11仓,4.159722328186035,2016-01-19
11仓,3.7472221851348877,2016-01-20
11仓,3.461111068725586,2016-01-21
11仓,3.2763888835906982,2016-01-22
11仓,2.922222137451172,2016-01-23
11仓,2.200000047683716,2016-01-24
11仓,1.3861111402511597,2016-01-25
11仓,1.1115187406539917,2016-01-26
11仓,1.0791666507720947,2016-01-27
11仓,1.456944465637207,2016-01-28
11仓,2.0611112117767334,2016-01-29
11仓,2.366666555404663,2016-01-30
11仓,2.1499998569488525,2016-02-01
11仓,4.133333206176758,2016-02-02
11仓,2.299999952316284,2016-02-03
11仓,2.4319443702697754,2016-02-04
11仓,2.7236111164093018,2016-02-05
11仓,3.3972225189208984,2016-02-06
11仓,3.1694443225860596,2016-02-07
11仓,3.101388931274414,2016-02-08
11仓,6.979166507720947,2016-02-13
11仓,6.8458333015441895,2016-02-14
11仓,6.137500286102295,2016-02-15
11仓,5.916667461395264,2016-02-16
11仓,6.231944561004639,2016-02-17
11仓,6.791666507720947,2016-02-18
11仓,7.016666889190674,2016-02-19
11仓,7.383333206176758,2016-02-20
11仓,7.369443893432617,2016-02-21
11仓,7.127777576446533,2016-02-22
11仓,7.005556106567383,2016-02-23
11仓,7.213888645172119,2016-02-24
11仓,6.923610687255859,2016-02-25
11仓,7.056943893432617,2016-02-26
11仓,7.406944274902344,2016-02-27
11仓,7.916666507720947,2016-02-28
11仓,7.894444942474365,2016-02-29
11仓,7.761110782623291,2016-03-01
11仓,7.538888931274414,2016-03-02
11仓,7.733333587646484,2016-03-03
11仓,9.038888931274414,2016-03-04
11仓,10.045832633972168,2016-03-05
11仓,10.848610877990723,2016-03-06
11仓,10.94861125946045,2016-03-07
11仓,10.9430570602417,2016-03-08
11仓,10.11805534362793,2016-03-09
11仓,9.226388931274414,2016-03-10
11仓,9.049999237060547,2016-03-11
11仓,9.20138931274414,2016-03-12
11仓,9.05138874053955,2016-03-13
11仓,9.11111068725586,2016-03-14
11仓,9.883333206176758,2016-03-15
11仓,10.001389503479004,2016-03-16
11仓,10.495833396911621,2016-03-17
11仓,10.67638874053955,2016-03-18
11仓,11.495833396911621,2016-03-19
11仓,11.94861125946045,2016-03-20
11仓,11.909722328186035,2016-03-21
11仓,11.973612785339355,2016-03-22
11仓,12.137499809265137,2016-03-23
11仓,12.097221374511719,2016-03-24
11仓,11.91249942779541,2016-03-25
11仓,12.022221565246582,2016-03-26
11仓,11.993056297302246,2016-03-27
11仓,12.050000190734863,2016-03-28
11仓,12.502778053283691,2016-03-29
11仓,13.487500190734863,2016-03-31
11仓,14.308333396911621,2016-04-01
11仓,14.958333015441895,2016-04-02
11仓,14.73194408416748,2016-04-04
11仓,14.459721565246582,2016-04-05
11仓,14.280555725097656,2016-04-06
11仓,13.844444274902344,2016-04-07
11仓,14.075000762939453,2016-04-08
11仓,14.902777671813965,2016-04-09
11仓,16.177778244018555,2016-04-11
11仓,16.745832443237305,2016-04-12
11仓,16.80000114440918,2016-04-13
11仓,17.413888931274414,2016-04-14
11仓,17.945833206176758,2016-04-15
11仓,18.486112594604492,2016-04-16
11仓,18.39444351196289,2016-04-17
11仓,17.90833282470703,2016-04-18
11仓,17.768054962158203,2016-04-19
11仓,17.924999237060547,2016-04-20
11仓,17.851388931274414,2016-04-21
11仓,18.230554580688477,2016-04-22
11仓,18.898611068725586,2016-04-23
11仓,18.86944580078125,2016-04-24
11仓,18.997222900390625,2016-04-25
11仓,18.855554580688477,2016-04-26
11仓,18.376388549804688,2016-04-27
11仓,18.05555534362793,2016-04-28
11仓,18.59722137451172,2016-04-30
11仓,20.14166831970215,2016-05-02
11仓,20.554166793823242,2016-05-03
11仓,20.40833282470703,2016-05-04
11仓,20.780555725097656,2016-05-05
11仓,21.486112594604492,2016-05-06
11仓,21.78611183166504,2016-05-07
11仓,21.37688636779785,2016-05-08
11仓,21.088890075683594,2016-05-09
11仓,20.583332061767578,2016-05-10
11仓,20.422222137451172,2016-05-11
11仓,20.43113899230957,2016-05-12
11仓,20.963890075683594,2016-05-13
11仓,20.765277862548828,2016-05-14
11仓,20.436111450195312,2016-05-16
11仓,20.049848556518555,2016-05-17
11仓,20.736112594604492,2016-05-18
11仓,20.613889694213867,2016-05-19
11仓,20.5684757232666,2016-05-20
11仓,20.73004722595215,2016-05-21
11仓,20.748611450195312,2016-05-22
11仓,20.40416717529297,2016-05-23
11仓,19.92963409423828,2016-05-24
11仓,20.227298736572266,2016-05-25
11仓,20.900842666625977,2016-05-26
11仓,21.52660369873047,2016-05-27
11仓,21.37550163269043,2016-05-28
11仓,21.287500381469727,2016-05-29
11仓,20.869895935058594,2016-05-30
11仓,21.401390075683594,2016-06-01
11仓,20.63888931274414,2016-06-02
11仓,21.21666717529297,2016-06-03
11仓,21.22222328186035,2016-06-04
11仓,21.037500381469727,2016-06-05
11仓,21.063888549804688,2016-06-06
11仓,21.363889694213867,2016-06-07
11仓,21.612497329711914,2016-06-08
11仓,21.430540084838867,2016-06-09
11仓,21.09583282470703,2016-06-10
11仓,20.8125,2016-06-11
11仓,22.094444274902344,2016-06-12
11仓,22.855554580688477,2016-06-13
11仓,21.70555305480957,2016-06-14
11仓,22.05694580078125,2016-06-15
11仓,22.059722900390625,2016-06-16
11仓,22.258331298828125,2016-06-17
11仓,22.837499618530273,2016-06-18
11仓,22.46734046936035,2016-06-19
11仓,22.741666793823242,2016-06-20
11仓,17.591320037841797,2016-07-06
11仓,17.58975601196289,2016-07-07
11仓,20.981943130493164,2016-07-08
11仓,20.987497329711914,2016-07-09
11仓,24.22083282470703,2016-07-10
11仓,25.591665267944336,2016-07-11
11仓,25.15972137451172,2016-07-12
11仓,25.544443130493164,2016-07-13
11仓,25.890275955200195,2016-07-14
11仓,25.88749885559082,2016-07-15
11仓,25.448610305786133,2016-07-16
11仓,25.56805419921875,2016-07-17
11仓,26.036109924316406,2016-07-18
11仓,26.573610305786133,2016-07-19
11仓,26.781944274902344,2016-07-20
11仓,27.2277774810791,2016-07-21
11仓,27.96805763244629,2016-07-22
11仓,28.52916717529297,2016-07-23
11仓,29.309722900390625,2016-07-24
11仓,30.154165267944336,2016-07-25
11仓,30.901390075683594,2016-07-26
11仓,31.379167556762695,2016-07-27
11仓,31.61805534362793,2016-07-28
11仓,32.3194465637207,2016-07-29
11仓,32.93611145019531,2016-07-30
11仓,29.69444465637207,2016-07-31
11仓,29.434722900390625,2016-08-01
11仓,29.490278244018555,2016-08-02
11仓,28.895830154418945,2016-08-03
11仓,28.634719848632812,2016-08-04
11仓,28.108335494995117,2016-08-05
11仓,27.498611450195312,2016-08-06
11仓,27.355554580688477,2016-08-07
11仓,27.323610305786133,2016-08-08
11仓,27.29583168029785,2016-08-09
11仓,27.44305419921875,2016-08-10
11仓,27.6027774810791,2016-08-11
11仓,27.945833206176758,2016-08-12
11仓,28.38749885559082,2016-08-13
11仓,28.8638858795166,2016-08-14
11仓,29.1472225189209,2016-08-15
11仓,30.581941604614258,2016-08-16
11仓,29.331945419311523,2016-08-17
11仓,29.09583282470703,2016-08-18
11仓,29.274999618530273,2016-08-19
11仓,29.36250114440918,2016-08-20
11仓,29.072221755981445,2016-08-21
11仓,29.036109924316406,2016-08-22
11仓,28.870834350585938,2016-08-23
11仓,28.836111068725586,2016-08-24
11仓,28.85833168029785,2016-08-25
11仓,28.811111450195312,2016-08-26
11仓,27.873611450195312,2016-08-27
11仓,27.155553817749023,2016-08-28
11仓,27.198610305786133,2016-08-29
11仓,27.28472137451172,2016-08-30
11仓,26.548614501953125,2016-08-31
11仓,26.191665649414062,2016-09-01
11仓,25.638887405395508,2016-09-02
11仓,26.829164505004883,2016-09-03
11仓,26.819442749023438,2016-09-04
11仓,25.445831298828125,2016-09-05
11仓,25.913888931274414,2016-09-06
11仓,25.259719848632812,2016-09-07
11仓,25.44305419921875,2016-09-08
11仓,25.6541690826416,2016-09-09
11仓,27.856943130493164,2016-09-10
11仓,26.401390075683594,2016-09-11
11仓,26.063888549804688,2016-09-12
11仓,25.820831298828125,2016-09-14
11仓,25.730554580688477,2016-09-15
11仓,24.44305419921875,2016-09-18
11仓,21.89583396911621,2016-09-19
11仓,21.363889694213867,2016-09-20
11仓,22.42083168029785,2016-09-21
11仓,22.0736141204834,2016-09-22
11仓,22.906944274902344,2016-09-23
11仓,22.91111183166504,2016-09-24
11仓,23.059722900390625,2016-09-25
11仓,23.254165649414062,2016-09-26
11仓,9.668055534362793,2017-01-03
11仓,6.70972204208374,2017-01-04
11仓,9.13888931274414,2017-01-05
11仓,9.027777671813965,2017-01-06
11仓,9.056944847106934,2017-01-07
11仓,9.030556678771973,2017-01-09
11仓,6.1541666984558105,2017-01-10
11仓,3.222222089767456,2017-01-11
11仓,5.705555438995361,2017-01-12
11仓,4.426389217376709,2017-01-13
11仓,0.5281893014907837,2017-01-16
11仓,1.8874999284744263,2017-01-17
11仓,4.679166316986084,2017-01-18
11仓,4.776388645172119,2017-01-19
11仓,0.6375252604484558,2017-01-20
11仓,0.7608664631843567,2017-01-22
11仓,-0.6134933233261108,2017-01-23
11仓,0.6605120301246643,2017-01-24
11仓,0.9184139370918274,2017-01-25
11仓,1.299345850944519,2017-01-26
11仓,1.870833396911621,2017-01-27
11仓,2.376666784286499,2017-01-28
11仓,2.882227659225464,2017-01-30
11仓,2.6596248149871826,2017-01-31
11仓,2.4552040100097656,2017-02-01
11仓,2.316720724105835,2017-02-03
11仓,2.4732089042663574,2017-02-04
11仓,3.0956153869628906,2017-02-06
11仓,3.288358688354492,2017-02-07
11仓,3.268199920654297,2017-02-08
11仓,3.118037223815918,2017-02-09
11仓,2.9465322494506836,2017-02-10
11仓,2.871180534362793,2017-02-11
11仓,2.9342167377471924,2017-02-12
11仓,3.161837339401245,2017-02-13
11仓,3.5764970779418945,2017-02-14
11仓,4.093238353729248,2017-02-15
11仓,4.709133625030518,2017-02-16
11仓,5.408077716827393,2017-02-17
11仓,6.168055057525635,2017-02-20
11仓,6.148522853851318,2017-02-21
11仓,5.961930751800537,2017-02-22
11仓,5.704986095428467,2017-02-23
11仓,5.532369136810303,2017-02-25
11仓,5.719126224517822,2017-02-26
11仓,6.026729583740234,2017-02-27
11仓,6.359302520751953,2017-02-28
11仓,6.812072277069092,2017-03-01
11仓,7.221628189086914,2017-03-02
11仓,6.090490341186523,2017-03-03
11仓,6.594176769256592,2017-03-06
11仓,6.634988307952881,2017-03-07
11仓,6.687114238739014,2017-03-08
11仓,6.1070685386657715,2017-03-09
11仓,6.907331943511963,2017-03-10
11仓,7.04954719543457,2017-03-13
11仓,6.9380035400390625,2017-03-14
11仓,6.877686977386475,2017-03-15
11仓,7.723792552947998,2017-03-16
11仓,7.026298522949219,2017-03-17
11仓,8.107163429260254,2017-03-20
11仓,8.027923583984375,2017-03-21
11仓,7.939638137817383,2017-03-22
11仓,6.886355876922607,2017-03-24
11仓,7.05630350112915,2017-03-27
11仓,7.280524730682373,2017-03-28
11仓,7.609310626983643,2017-03-29
11仓,8.606074333190918,2017-03-30
11仓,8.646124839782715,2017-03-31
11仓,7.831029415130615,2017-04-01
11仓,9.146647453308105,2017-04-05
11仓,9.43309211730957,2017-04-06
11仓,9.644957542419434,2017-04-07
11仓,11.11220932006836,2017-04-09
11仓,10.8576078414917,2017-04-10
11仓,10.42613697052002,2017-04-11
11仓,10.5432710647583,2017-04-12
11仓,10.730603218078613,2017-04-13
11仓,11.782615661621094,2017-04-17
11仓,12.05721664428711,2017-04-18
11仓,11.95120620727539,2017-04-19
11仓,12.137088775634766,2017-04-20
11仓,12.290904998779297,2017-04-22
11仓,12.348411560058594,2017-04-24
11仓,12.546378135681152,2017-04-25
11仓,12.652474403381348,2017-04-26
11仓,12.594626426696777,2017-04-27
11仓,12.616908073425293,2017-04-28
11仓,20.404348373413086,2017-05-01
11仓,20.790943145751953,2017-05-02
11仓,20.595470428466797,2017-05-03
11仓,18.33418083190918,2017-05-06
11仓,19.335872650146484,2017-05-08
11仓,18.781103134155273,2017-05-09
11仓,18.152597427368164,2017-05-10
11仓,18.650846481323242,2017-05-11
11仓,19.278501510620117,2017-05-12
11仓,20.321073532104492,2017-05-15
11仓,20.073373794555664,2017-05-16
11仓,20.200422286987305,2017-05-17
11仓,21.47614860534668,2017-05-20
11仓,22.293960571289062,2017-05-23
11仓,21.43798065185547,2017-05-25
11仓,22.530920028686523,2017-05-28
11仓,23.8347225189209,2017-05-30
11仓,24.162199020385742,2017-05-31
11仓,24.92113494873047,2017-06-02
11仓,23.351205825805664,2017-06-13
11仓,23.419382095336914,2017-06-14
11仓,23.543235778808594,2017-06-15
11仓,23.853078842163086,2017-06-16
11仓,24.17973518371582,2017-06-17
11仓,24.482025146484375,2017-06-18
11仓,24.61985206604004,2017-06-19
11仓,25.080595016479492,2017-06-21
11仓,25.342199325561523,2017-06-22
11仓,25.384353637695312,2017-06-23
11仓,25.363725662231445,2017-06-24
11仓,25.55073356628418,2017-06-25
11仓,25.634803771972656,2017-06-26
11仓,25.780637741088867,2017-06-27
11仓,25.988561630249023,2017-06-28
11仓,26.24370765686035,2017-06-29
11仓,26.37079429626465,2017-06-30
11仓,26.149797439575195,2017-07-01
11仓,25.71184730529785,2017-07-02
11仓,25.533905029296875,2017-07-03
11仓,25.77876091003418,2017-07-04
11仓,26.106781005859375,2017-07-05
11仓,26.78623390197754,2017-07-08
11仓,26.79840660095215,2017-07-09
11仓,26.64832878112793,2017-07-11
11仓,27.14040184020996,2017-07-12
11仓,28.10249137878418,2017-07-15
11仓,29.074918746948242,2017-07-19
11仓,29.34922218322754,2017-07-20
11仓,29.703798294067383,2017-07-21
11仓,29.979124069213867,2017-07-22
11仓,30.4594783782959,2017-07-23
11仓,31.026756286621094,2017-07-24
11仓,31.443998336791992,2017-07-27
11仓,30.212846755981445,2017-08-01
11仓,29.677940368652344,2017-08-03
11仓,30.14546775817871,2017-08-08
11仓,29.39360809326172,2017-08-09
11仓,29.24957275390625,2017-08-10
11仓,29.400632858276367,2017-08-11
11仓,28.94554901123047,2017-08-13
11仓,28.722427368164062,2017-08-14
11仓,28.5948543548584,2017-08-15
11仓,28.735742568969727,2017-08-16
11仓,28.172470092773438,2017-08-21
11仓,28.535232543945312,2017-08-23
11仓,28.95988655090332,2017-08-27
11仓,27.867055892944336,2017-08-30
11仓,25.104942321777344,2017-09-10
13仓,3.452777624130249,2015-01-18
13仓,5.2402777671813965,2015-01-19
13仓,4.390278339385986,2015-01-20
13仓,5.965278148651123,2015-01-21
13仓,7.027778148651123,2015-01-22
13仓,6.5097222328186035,2015-01-23
13仓,5.60277795791626,2015-03-01
13仓,5.452777862548828,2015-03-02
13仓,5.573611736297607,2015-03-03
13仓,5.674999713897705,2015-03-04
13仓,5.331307888031006,2015-03-05
13仓,5.112326145172119,2015-03-06
13仓,5.0975117683410645,2015-03-07
13仓,5.274768352508545,2015-03-08
13仓,5.443055629730225,2015-03-09
13仓,5.176736354827881,2015-03-10
13仓,5.011342525482178,2015-03-11
13仓,5.049768447875977,2015-03-12
13仓,5.360416412353516,2015-03-13
13仓,5.887500286102295,2015-03-14
13仓,6.564582824707031,2015-03-16
13仓,7.583333492279053,2015-03-17
13仓,8.202777862548828,2015-03-18
13仓,8.329167366027832,2015-03-19
13仓,8.475000381469727,2015-03-20
13仓,8.7958345413208,2015-03-21
13仓,9.32638931274414,2015-03-22
13仓,9.698610305786133,2015-03-23
13仓,9.81944465637207,2015-03-24
13仓,9.833333015441895,2015-03-25
13仓,9.89861011505127,2015-03-26
13仓,9.987500190734863,2015-03-27
13仓,10.526389122009277,2015-03-29
13仓,10.995834350585938,2015-03-30
13仓,11.709723472595215,2015-03-31
13仓,12.686111450195312,2015-04-01
13仓,12.876389503479004,2015-04-02
13仓,12.73611068725586,2015-04-03
13仓,12.283333778381348,2015-04-04
13仓,11.688888549804688,2015-04-06
13仓,11.299999237060547,2015-04-07
13仓,10.762499809265137,2015-04-08
13仓,10.466666221618652,2015-04-09
13仓,10.466666221618652,2015-04-10
13仓,10.733333587646484,2015-04-11
13仓,11.181944847106934,2015-04-12
