仓库信息,平均温度,粮情时间
10仓,27.059720993041992,2015-06-28
10仓,27.568056106567383,2015-06-29
10仓,27.725000381469727,2015-07-03
10仓,28.43194580078125,2015-07-04
10仓,28.319448471069336,2015-07-05
10仓,27.68055534362793,2015-07-06
10仓,27.493057250976562,2015-07-07
10仓,26.531944274902344,2015-07-08
10仓,26.561111450195312,2015-07-09
10仓,26.55555534362793,2015-07-10
10仓,26.613889694213867,2015-07-11
10仓,26.618057250976562,2015-07-12
10仓,26.64583396911621,2015-07-13
10仓,26.644445419311523,2015-07-14
10仓,26.65972328186035,2015-07-15
10仓,26.683332443237305,2015-07-16
10仓,26.697153091430664,2015-07-17
10仓,26.725744247436523,2015-07-18
10仓,26.709394454956055,2015-07-19
10仓,26.741666793823242,2015-07-20
10仓,26.744443893432617,2015-07-21
10仓,26.816667556762695,2015-07-22
10仓,26.798612594604492,2015-07-23
10仓,26.787498474121094,2015-07-24
10仓,26.793054580688477,2015-07-25
10仓,26.85833740234375,2015-07-26
10仓,26.792892456054688,2015-07-27
10仓,26.575002670288086,2015-07-28
10仓,27.16666603088379,2015-07-29
10仓,26.9888858795166,2015-07-30
10仓,26.67500114440918,2015-07-31
10仓,27.081945419311523,2015-08-01
10仓,26.827775955200195,2015-08-02
10仓,26.85972023010254,2015-08-03
10仓,26.856943130493164,2015-08-04
10仓,26.868057250976562,2015-08-05
10仓,26.89722442626953,2015-08-06
10仓,26.8861141204834,2015-08-07
10仓,26.90833282470703,2015-08-08
10仓,26.919443130493164,2015-08-09
10仓,26.934722900390625,2015-08-10
10仓,26.962499618530273,2015-08-11
10仓,26.956941604614258,2015-08-12
10仓,26.983335494995117,2015-08-13
10仓,26.986112594604492,2015-08-14
10仓,27.00555419921875,2015-08-15
10仓,27.031946182250977,2015-08-16
10仓,27.02916717529297,2015-08-17
10仓,27.063888549804688,2015-08-18
10仓,27.061111450195312,2015-08-19
10仓,27.070831298828125,2015-08-20
10仓,27.08888816833496,2015-08-21
10仓,27.09722137451172,2015-08-22
10仓,27.08610725402832,2015-08-23
10仓,27.105558395385742,2015-08-24
10仓,27.11250114440918,2015-08-25
10仓,27.129167556762695,2015-08-26
10仓,27.122222900390625,2015-08-27
10仓,27.13194465637207,2015-08-28
10仓,27.13194465637207,2015-08-29
10仓,27.13472557067871,2015-08-30
10仓,27.155555725097656,2015-08-31
10仓,27.156944274902344,2015-09-01
10仓,27.15416717529297,2015-09-02
10仓,27.158334732055664,2015-09-03
10仓,27.179166793823242,2015-09-04
10仓,27.16666603088379,2015-09-05
10仓,27.16111183166504,2015-09-06
10仓,27.162500381469727,2015-09-07
10仓,27.156944274902344,2015-09-08
10仓,27.15416717529297,2015-09-09
10仓,27.156944274902344,2015-09-10
10仓,27.15138816833496,2015-09-11
10仓,27.15416717529297,2015-09-12
10仓,27.143056869506836,2015-09-13
10仓,27.15416717529297,2015-09-14
10仓,27.1361141204834,2015-09-15
10仓,27.143056869506836,2015-09-16
10仓,27.13055419921875,2015-09-17
10仓,27.133333206176758,2015-09-18
10仓,27.1361141204834,2015-09-19
10仓,27.138891220092773,2015-09-21
10仓,27.105554580688477,2015-09-22
10仓,27.100000381469727,2015-09-23
10仓,27.100000381469727,2015-09-24
10仓,27.09861183166504,2015-09-25
10仓,27.095834732055664,2015-09-26
10仓,27.077775955200195,2015-09-27
10仓,27.076391220092773,2015-09-28
10仓,27.087501525878906,2015-09-29
10仓,27.086111068725586,2015-09-30
10仓,27.07499885559082,2015-10-01
10仓,27.06805419921875,2015-10-02
10仓,27.08333396911621,2015-10-03
10仓,27.081945419311523,2015-10-04
10仓,27.070833206176758,2015-10-05
10仓,27.087499618530273,2015-10-07
10仓,27.08472442626953,2015-10-08
10仓,27.09166717529297,2015-10-09
10仓,27.094444274902344,2015-10-10
10仓,27.080556869506836,2015-10-11
10仓,27.091665267944336,2015-10-12
10仓,27.076391220092773,2015-10-13
10仓,25.706945419311523,2015-10-14
10仓,22.59027862548828,2015-10-15
10仓,20.649999618530273,2015-10-17
10仓,21.931943893432617,2015-10-18
10仓,21.94999885559082,2015-10-19
10仓,22.113889694213867,2015-10-20
10仓,21.823610305786133,2015-10-21
10仓,21.838890075683594,2015-10-22
10仓,21.85416603088379,2015-10-23
10仓,21.898611068725586,2015-10-25
10仓,21.9152774810791,2015-10-26
10仓,21.92083168029785,2015-10-27
10仓,21.933334350585938,2015-10-28
10仓,21.93194580078125,2015-10-29
10仓,21.94305419921875,2015-10-30
10仓,21.951391220092773,2015-10-31
10仓,21.95416831970215,2015-11-01
10仓,21.948610305786133,2015-11-02
10仓,21.94999885559082,2015-11-03
10仓,21.95277976989746,2015-11-04
10仓,21.96388816833496,2015-11-05
10仓,21.961111068725586,2015-11-06
10仓,21.941667556762695,2015-11-07
10仓,21.936111450195312,2015-11-09
10仓,21.943056106567383,2015-11-10
10仓,21.926389694213867,2015-11-11
10仓,21.91666603088379,2015-11-12
10仓,21.912500381469727,2015-11-13
10仓,21.894445419311523,2015-11-14
10仓,21.879165649414062,2015-11-15
10仓,21.84722137451172,2015-11-16
10仓,21.851388931274414,2015-11-17
10仓,21.851388931274414,2015-11-18
10仓,21.831945419311523,2015-11-19
10仓,21.797224044799805,2015-11-20
10仓,21.797224044799805,2015-11-21
10仓,21.765275955200195,2015-11-22
10仓,21.76666831970215,2015-11-23
10仓,21.7277774810791,2015-11-24
10仓,21.718053817749023,2015-11-25
10仓,21.691665649414062,2015-11-26
10仓,20.197221755981445,2015-11-27
10仓,8.980555534362793,2015-11-28
10仓,5.051388740539551,2015-11-29
10仓,6.861111164093018,2015-11-30
10仓,7.0,2015-12-01
10仓,6.9499993324279785,2015-12-02
10仓,8.98888874053955,2015-12-03
10仓,9.218055725097656,2015-12-04
10仓,9.188889503479004,2015-12-06
10仓,9.170833587646484,2015-12-07
10仓,9.177777290344238,2015-12-08
10仓,9.143054962158203,2015-12-09
10仓,9.091666221618652,2015-12-10
10仓,9.097222328186035,2015-12-11
10仓,9.077778816223145,2015-12-12
10仓,9.059721946716309,2015-12-13
10仓,9.047223091125488,2015-12-14
10仓,9.023611068725586,2015-12-15
10仓,9.023611068725586,2015-12-16
10仓,8.991665840148926,2015-12-17
10仓,8.994444847106934,2015-12-18
10仓,8.969444274902344,2015-12-19
10仓,8.958333015441895,2015-12-20
10仓,8.943056106567383,2015-12-21
10仓,8.918055534362793,2015-12-22
10仓,8.920833587646484,2015-12-23
10仓,8.8916654586792,2015-12-24
10仓,8.876388549804688,2015-12-25
10仓,8.84999942779541,2015-12-26
10仓,8.833333015441895,2015-12-27
10仓,8.813889503479004,2015-12-28
10仓,8.813888549804688,2015-12-29
10仓,8.801389694213867,2015-12-30
10仓,8.813888549804688,2015-12-31
10仓,8.808333396911621,2016-01-01
10仓,8.77500057220459,2016-01-02
10仓,8.762499809265137,2016-01-03
10仓,8.709722518920898,2016-01-04
10仓,8.706944465637207,2016-01-05
10仓,8.686111450195312,2016-01-06
10仓,8.675000190734863,2016-01-07
10仓,8.644444465637207,2016-01-08
10仓,8.644444465637207,2016-01-09
10仓,8.630556106567383,2016-01-10
10仓,8.634722709655762,2016-01-11
10仓,8.605555534362793,2016-01-12
10仓,8.597222328186035,2016-01-13
10仓,8.593055725097656,2016-01-14
10仓,8.556944847106934,2016-01-15
10仓,8.556944847106934,2016-01-16
10仓,8.547222137451172,2016-01-17
10仓,8.534722328186035,2016-01-18
10仓,8.516666412353516,2016-01-19
10仓,8.51388931274414,2016-01-20
10仓,8.5,2016-01-21
10仓,8.494444847106934,2016-01-22
10仓,8.490277290344238,2016-01-23
10仓,8.475000381469727,2016-01-24
10仓,8.452777862548828,2016-01-25
10仓,8.434721946716309,2016-01-26
10仓,8.42638874053955,2016-01-27
10仓,8.418055534362793,2016-01-28
10仓,8.381943702697754,2016-01-29
10仓,8.375,2016-01-30
10仓,8.365277290344238,2016-02-01
10仓,8.312500953674316,2016-02-03
10仓,8.30555534362793,2016-02-04
10仓,8.270833969116211,2016-02-05
10仓,8.26111125946045,2016-02-06
10仓,8.241666793823242,2016-02-07
10仓,8.236111640930176,2016-02-08
10仓,8.125,2016-02-13
10仓,8.119443893432617,2016-02-14
10仓,8.116666793823242,2016-02-15
10仓,8.100000381469727,2016-02-16
10仓,8.090277671813965,2016-02-17
10仓,8.077777862548828,2016-02-18
10仓,8.074999809265137,2016-02-19
10仓,8.066666603088379,2016-02-20
10仓,8.077777862548828,2016-02-21
10仓,8.07361125946045,2016-02-22
10仓,8.070834159851074,2016-02-23
10仓,8.072222709655762,2016-02-24
10仓,8.068055152893066,2016-02-25
10仓,8.0625,2016-02-26
10仓,8.065278053283691,2016-02-28
10仓,8.058333396911621,2016-02-29
10仓,8.0625,2016-03-01
10仓,8.056944847106934,2016-03-02
10仓,8.048611640930176,2016-03-04
10仓,8.048611640930176,2016-03-05
10仓,8.054165840148926,2016-03-06
10仓,8.048611640930176,2016-03-07
10仓,8.05138874053955,2016-03-08
10仓,8.062500953674316,2016-03-09
10仓,8.07361125946045,2016-03-10
10仓,8.084721565246582,2016-03-11
10仓,8.083333015441895,2016-03-12
10仓,8.10694408416748,2016-03-13
10仓,8.111111640930176,2016-03-14
10仓,8.123610496520996,2016-03-15
10仓,8.131943702697754,2016-03-16
10仓,8.145833015441895,2016-03-17
10仓,8.140277862548828,2016-03-18
10仓,8.151389122009277,2016-03-19
10仓,8.16944408416748,2016-03-20
10仓,8.177777290344238,2016-03-21
10仓,8.17638874053955,2016-03-22
10仓,11.499831199645996,2016-03-23
10仓,7.281410217285156,2016-03-24
10仓,9.303023338317871,2016-03-25
10仓,9.882943153381348,2016-03-26
10仓,10.140565872192383,2016-03-27
10仓,10.464617729187012,2016-03-28
10仓,11.251235961914062,2016-03-29
10仓,12.367844581604004,2016-03-30
10仓,13.305708885192871,2016-03-31
10仓,14.040972709655762,2016-04-01
10仓,15.73263931274414,2016-04-02
10仓,15.070393562316895,2016-04-04
10仓,14.705623626708984,2016-04-05
10仓,14.437907218933105,2016-04-06
10仓,12.899222373962402,2016-04-07
10仓,14.466387748718262,2016-04-08
10仓,16.082393646240234,2016-04-09
10仓,16.689821243286133,2016-04-11
10仓,16.415481567382812,2016-04-12
10仓,17.002904891967773,2016-04-13
10仓,17.411476135253906,2016-04-14
10仓,17.96626091003418,2016-04-15
10仓,18.097299575805664,2016-04-16
10仓,17.69573211669922,2016-04-17
10仓,17.063322067260742,2016-04-18
10仓,16.967580795288086,2016-04-19
10仓,17.246450424194336,2016-04-20
10仓,17.163330078125,2016-04-21
10仓,17.352312088012695,2016-04-22
10仓,17.99427604675293,2016-04-23
10仓,17.98304557800293,2016-04-24
10仓,17.83401870727539,2016-04-25
10仓,17.739456176757812,2016-04-26
10仓,17.223670959472656,2016-04-27
10仓,16.90134620666504,2016-04-28
10仓,17.712881088256836,2016-04-30
10仓,19.440996170043945,2016-05-02
10仓,19.676074981689453,2016-05-03
10仓,19.399898529052734,2016-05-04
10仓,19.791732788085938,2016-05-05
10仓,20.5493221282959,2016-05-06
10仓,28.804580688476562,2016-07-06
10仓,28.75374412536621,2016-07-07
10仓,28.49241065979004,2016-07-08
10仓,29.4611873626709,2016-07-09
10仓,29.481027603149414,2016-07-10
10仓,29.114534378051758,2016-07-11
10仓,29.33271598815918,2016-07-12
10仓,29.35426139831543,2016-07-13
10仓,29.383682250976562,2016-07-14
10仓,29.38224220275879,2016-07-15
10仓,29.404800415039062,2016-07-16
10仓,29.411516189575195,2016-07-17
10仓,29.430418014526367,2016-07-18
10仓,29.468996047973633,2016-07-19
10仓,29.503328323364258,2016-07-20
10仓,29.524099349975586,2016-07-21
10仓,29.541269302368164,2016-07-22
10仓,29.56917381286621,2016-07-23
10仓,29.599958419799805,2016-07-24
10仓,29.621856689453125,2016-07-25
10仓,29.65985107421875,2016-07-26
10仓,29.703596115112305,2016-07-27
10仓,29.721467971801758,2016-07-28
10仓,29.797456741333008,2016-07-29
10仓,29.85048484802246,2016-07-30
10仓,29.903160095214844,2016-07-31
10仓,29.97491455078125,2016-08-01
10仓,30.024206161499023,2016-08-02
10仓,30.093978881835938,2016-08-03
10仓,30.157453536987305,2016-08-04
10仓,30.222314834594727,2016-08-05
10仓,30.312467575073242,2016-08-06
10仓,30.53533935546875,2016-08-08
10仓,30.585914611816406,2016-08-09
10仓,30.7177677154541,2016-08-10
10仓,30.78244972229004,2016-08-11
10仓,30.92732048034668,2016-08-12
10仓,31.03172492980957,2016-08-13
10仓,31.149194717407227,2016-08-14
10仓,31.220346450805664,2016-08-15
10仓,31.336153030395508,2016-08-16
10仓,31.45709800720215,2016-08-17
10仓,31.61975860595703,2016-08-18
10仓,31.700136184692383,2016-08-19
10仓,31.805978775024414,2016-08-20
10仓,31.968107223510742,2016-08-21
10仓,32.081546783447266,2016-08-22
10仓,32.19340133666992,2016-08-23
10仓,32.34674072265625,2016-08-24
10仓,32.38236618041992,2016-08-25
10仓,32.4072151184082,2016-08-26
10仓,32.448055267333984,2016-08-27
10仓,32.4730110168457,2016-08-28
10仓,32.483577728271484,2016-08-29
10仓,32.56269454956055,2016-08-30
10仓,32.58222198486328,2016-08-31
10仓,36.21940231323242,2016-09-01
10仓,32.00617218017578,2016-09-02
10仓,31.785364151000977,2016-09-03
10仓,32.615943908691406,2016-09-04
10仓,33.736331939697266,2016-09-05
10仓,32.3726921081543,2016-09-06
10仓,32.53822708129883,2016-09-07
10仓,32.543975830078125,2016-09-08
10仓,32.52796936035156,2016-09-09
10仓,32.54756546020508,2016-09-10
10仓,32.53163146972656,2016-09-11
10仓,32.52520751953125,2016-09-12
10仓,37.047706604003906,2016-09-14
10仓,35.666709899902344,2016-09-15
10仓,32.51418685913086,2016-09-17
10仓,32.51124954223633,2016-09-18
10仓,32.503143310546875,2016-09-19
10仓,32.51168441772461,2016-09-20
10仓,32.50346374511719,2016-09-21
10仓,34.18180465698242,2016-09-22
10仓,32.514530181884766,2016-09-23
10仓,32.44270324707031,2016-09-24
10仓,32.464664459228516,2016-09-25
10仓,32.5137825012207,2016-09-26
10仓,32.540035247802734,2016-09-29
10仓,32.522708892822266,2016-09-30
10仓,32.59410858154297,2016-10-03
10仓,32.536956787109375,2016-10-05
10仓,32.63912582397461,2016-10-08
10仓,32.631961822509766,2016-10-09
10仓,32.466976165771484,2016-10-10
10仓,32.2368049621582,2016-10-11
10仓,31.151891708374023,2016-10-12
10仓,29.440963745117188,2016-10-13
10仓,25.891599655151367,2016-10-14
10仓,22.326250076293945,2016-10-16
10仓,21.82744789123535,2016-10-17
10仓,21.93684959411621,2016-10-18
10仓,22.029634475708008,2016-10-19
10仓,22.069046020507812,2016-10-20
10仓,22.205087661743164,2016-10-21
10仓,22.212465286254883,2016-10-22
10仓,22.473905563354492,2016-10-23
10仓,22.905778884887695,2016-10-24
10仓,22.992883682250977,2016-10-25
10仓,24.222196578979492,2016-10-26
10仓,23.36236000061035,2016-10-27
10仓,23.355712890625,2016-10-28
10仓,23.36119842529297,2016-10-29
10仓,23.346145629882812,2016-10-31
10仓,23.3425350189209,2016-11-01
10仓,23.328088760375977,2016-11-02
10仓,23.3079833984375,2016-11-03
10仓,23.097639083862305,2016-11-04
10仓,23.265806198120117,2016-11-05
10仓,23.23131561279297,2016-11-06
10仓,23.229827880859375,2016-11-07
10仓,23.218664169311523,2016-11-08
10仓,23.161392211914062,2016-11-09
10仓,21.082918167114258,2016-11-10
10仓,15.063541412353516,2016-11-11
10仓,14.733954429626465,2016-11-14
10仓,14.847916603088379,2016-11-16
10仓,14.930787086486816,2016-11-17
10仓,14.898788452148438,2016-11-18
10仓,14.970806121826172,2016-11-20
10仓,14.990538597106934,2016-11-21
10仓,15.008715629577637,2016-11-22
10仓,15.06714153289795,2016-11-23
10仓,15.037135124206543,2016-11-24
10仓,14.995503425598145,2016-11-25
10仓,14.98837947845459,2016-11-26
10仓,14.979723930358887,2016-11-27
10仓,14.998031616210938,2016-11-28
10仓,17.05164909362793,2016-11-29
10仓,15.01766586303711,2016-11-30
10仓,14.989998817443848,2016-12-01
10仓,14.965312957763672,2016-12-02
10仓,14.973846435546875,2016-12-03
10仓,14.95711898803711,2016-12-04
10仓,14.956092834472656,2016-12-05
10仓,14.944184303283691,2016-12-06
10仓,14.93545150756836,2016-12-07
10仓,14.931129455566406,2016-12-08
10仓,14.942673683166504,2016-12-09
10仓,14.938593864440918,2016-12-10
10仓,14.922537803649902,2016-12-12
10仓,14.917030334472656,2016-12-13
10仓,14.91217041015625,2016-12-14
10仓,14.90038013458252,2016-12-15
10仓,14.883578300476074,2016-12-16
10仓,14.82967758178711,2016-12-19
10仓,14.648957252502441,2016-12-20
10仓,14.65090274810791,2016-12-21
10仓,14.775511741638184,2016-12-22
10仓,14.771759033203125,2016-12-23
10仓,14.758323669433594,2016-12-24
10仓,14.74670696258545,2016-12-25
10仓,14.732869148254395,2016-12-26
10仓,18.99652862548828,2016-12-27
10仓,14.713040351867676,2016-12-28
10仓,14.690260887145996,2016-12-29
10仓,14.681098937988281,2016-12-30
10仓,14.646976470947266,2016-12-31
10仓,14.59471607208252,2017-01-03
10仓,14.570816040039062,2017-01-04
10仓,14.555030822753906,2017-01-05
10仓,14.543895721435547,2017-01-06
10仓,14.526615142822266,2017-01-07
10仓,14.30276870727539,2017-01-09
10仓,14.378863334655762,2017-01-10
10仓,14.531604766845703,2017-01-11
10仓,14.518394470214844,2017-01-12
10仓,14.507080078125,2017-01-13
10仓,14.483485221862793,2017-01-16
10仓,14.446290016174316,2017-01-17
10仓,14.426185607910156,2017-01-18
10仓,14.405182838439941,2017-01-19
10仓,14.383740425109863,2017-01-20
10仓,14.36299991607666,2017-01-22
10仓,14.329852104187012,2017-01-23
10仓,15.004631996154785,2017-01-24
10仓,8.988516807556152,2017-01-25
10仓,5.693775177001953,2017-01-26
10仓,7.020977020263672,2017-01-27
10仓,9.237380981445312,2017-01-28
10仓,9.138821601867676,2017-01-30
10仓,9.110577583312988,2017-01-31
10仓,9.057469367980957,2017-02-01
10仓,8.977540016174316,2017-02-03
10仓,8.923145294189453,2017-02-04
10仓,8.82962417602539,2017-02-06
10仓,8.828612327575684,2017-02-07
10仓,8.777234077453613,2017-02-08
10仓,8.777512550354004,2017-02-09
10仓,8.745427131652832,2017-02-10
10仓,8.718521118164062,2017-02-11
10仓,8.694741249084473,2017-02-12
10仓,8.670096397399902,2017-02-13
10仓,8.643385887145996,2017-02-14
10仓,8.602904319763184,2017-02-15
10仓,8.589253425598145,2017-02-16
10仓,8.553683280944824,2017-02-17
10仓,8.477334976196289,2017-02-20
10仓,8.45547103881836,2017-02-21
10仓,8.448065757751465,2017-02-22
10仓,8.42492389678955,2017-02-23
10仓,8.372950553894043,2017-02-25
10仓,8.363744735717773,2017-02-26
10仓,8.327601432800293,2017-02-27
10仓,8.320055961608887,2017-02-28
10仓,8.30192756652832,2017-03-01
10仓,8.308531761169434,2017-03-02
10仓,8.290356636047363,2017-03-03
10仓,8.248940467834473,2017-03-06
10仓,8.238680839538574,2017-03-07
10仓,8.237985610961914,2017-03-08
10仓,8.216263771057129,2017-03-09
10仓,8.217430114746094,2017-03-10
10仓,8.195082664489746,2017-03-13
10仓,8.210326194763184,2017-03-14
10仓,8.201266288757324,2017-03-15
10仓,8.209568977355957,2017-03-16
10仓,8.200685501098633,2017-03-17
10仓,8.208016395568848,2017-03-20
10仓,8.195693969726562,2017-03-21
10仓,8.19777774810791,2017-03-22
10仓,8.184989929199219,2017-03-24
10仓,8.210103034973145,2017-03-27
10仓,8.215802192687988,2017-03-28
10仓,8.222891807556152,2017-03-29
10仓,8.243377685546875,2017-03-30
10仓,8.23127555847168,2017-03-31
10仓,8.241497993469238,2017-04-01
10仓,8.280089378356934,2017-04-05
10仓,8.276287078857422,2017-04-06
10仓,8.287313461303711,2017-04-07
10仓,8.317453384399414,2017-04-09
10仓,8.316879272460938,2017-04-10
10仓,8.331647872924805,2017-04-11
10仓,8.36716365814209,2017-04-12
10仓,8.38076114654541,2017-04-13
10仓,8.43210506439209,2017-04-17
10仓,8.455642700195312,2017-04-18
10仓,8.486538887023926,2017-04-19
10仓,8.488845825195312,2017-04-20
10仓,8.563767433166504,2017-04-22
10仓,8.61241340637207,2017-04-24
10仓,8.637761116027832,2017-04-25
10仓,8.672921180725098,2017-04-26
10仓,8.705816268920898,2017-04-27
10仓,8.726337432861328,2017-04-28
10仓,8.819913864135742,2017-05-01
10仓,8.855868339538574,2017-05-02
10仓,8.916423797607422,2017-05-04
10仓,8.946908950805664,2017-05-05
10仓,8.978692054748535,2017-05-06
10仓,9.036215782165527,2017-05-08
10仓,9.044865608215332,2017-05-09
10仓,9.11010456085205,2017-05-10
10仓,9.150959968566895,2017-05-11
10仓,9.174844741821289,2017-05-12
10仓,9.219308853149414,2017-05-15
10仓,9.249177932739258,2017-05-16
10仓,9.55295181274414,2017-05-17
10仓,9.576793670654297,2017-05-18
10仓,9.359249114990234,2017-05-19
10仓,9.389965057373047,2017-05-20
10仓,9.43315601348877,2017-05-21
10仓,9.476423263549805,2017-05-22
10仓,9.518241882324219,2017-05-23
10仓,9.526968955993652,2017-05-24
10仓,9.581961631774902,2017-05-25
10仓,9.595168113708496,2017-05-26
10仓,9.723455429077148,2017-05-27
10仓,9.769107818603516,2017-05-28
10仓,9.724888801574707,2017-05-29
10仓,9.830537796020508,2017-05-30
10仓,9.805410385131836,2017-05-31
10仓,9.837677955627441,2017-06-01
10仓,9.892335891723633,2017-06-02
10仓,9.992378234863281,2017-06-03
10仓,9.956440925598145,2017-06-04
10仓,10.0,2017-06-05
10仓,10.063830375671387,2017-06-06
10仓,10.098246574401855,2017-06-07
10仓,10.12682056427002,2017-06-08
10仓,10.174856185913086,2017-06-09
10仓,10.220993995666504,2017-06-10
10仓,10.273832321166992,2017-06-11
10仓,10.310433387756348,2017-06-12
10仓,10.342877388000488,2017-06-13
10仓,10.379962921142578,2017-06-14
10仓,10.426931381225586,2017-06-15
10仓,10.473984718322754,2017-06-16
10仓,10.499043464660645,2017-06-17
10仓,10.529878616333008,2017-06-18
10仓,10.580206871032715,2017-06-19
10仓,10.624483108520508,2017-06-20
10仓,10.652142524719238,2017-06-21
10仓,10.6964693069458,2017-06-22
10仓,10.753134727478027,2017-06-23
10仓,10.787270545959473,2017-06-24
10仓,10.838558197021484,2017-06-25
10仓,10.872706413269043,2017-06-26
10仓,10.950533866882324,2017-06-27
10仓,10.97826862335205,2017-06-28
10仓,11.015955924987793,2017-06-29
10仓,11.046257019042969,2017-06-30
10仓,11.101075172424316,2017-07-01
10仓,11.131706237792969,2017-07-02
10仓,11.178836822509766,2017-07-03
10仓,11.21968936920166,2017-07-04
10仓,11.29654598236084,2017-07-05
10仓,11.31653881072998,2017-07-06
10仓,11.3597993850708,2017-07-07
10仓,11.405632019042969,2017-07-08
10仓,11.473280906677246,2017-07-09
10仓,11.499771118164062,2017-07-10
10仓,11.575728416442871,2017-07-11
10仓,11.60765552520752,2017-07-12
10仓,11.646960258483887,2017-07-13
10仓,11.717242240905762,2017-07-14
10仓,11.7337064743042,2017-07-15
10仓,11.790828704833984,2017-07-16
10仓,11.858391761779785,2017-07-17
10仓,12.047017097473145,2017-07-18
10仓,11.989117622375488,2017-07-19
10仓,12.02275562286377,2017-07-20
10仓,12.057097434997559,2017-07-21
10仓,12.123602867126465,2017-07-22
10仓,12.17519474029541,2017-07-23
10仓,12.210925102233887,2017-07-24
10仓,12.288982391357422,2017-07-25
