仓库信息,平均温度,粮情时间
11仓,8.29861068725586,2015-05-10
11仓,8.527777671813965,2015-05-11
11仓,8.372221946716309,2015-05-12
11仓,8.402777671813965,2015-05-13
11仓,8.449999809265137,2015-05-14
11仓,8.697222709655762,2015-05-15
11仓,8.588889122009277,2015-05-16
11仓,8.637499809265137,2015-05-17
11仓,8.677777290344238,2015-05-18
11仓,8.91249942779541,2015-05-19
11仓,8.994443893432617,2015-05-20
11仓,8.822221755981445,2015-05-21
11仓,9.098611831665039,2015-05-22
11仓,9.134721755981445,2015-05-23
11仓,9.181944847106934,2015-05-24
11仓,9.208333015441895,2015-05-25
11仓,9.259721755981445,2015-05-26
11仓,9.322221755981445,2015-05-27
11仓,9.147222518920898,2015-05-29
11仓,9.18055534362793,2015-05-30
11仓,9.197222709655762,2015-05-31
11仓,9.215277671813965,2015-06-01
11仓,9.470833778381348,2015-06-02
11仓,9.53194522857666,2015-06-03
11仓,9.59305477142334,2015-06-04
11仓,9.637499809265137,2015-06-05
11仓,9.699999809265137,2015-06-06
11仓,9.808333396911621,2015-06-07
11仓,9.618056297302246,2015-06-08
11仓,9.68055534362793,2015-06-09
11仓,10.387499809265137,2015-06-15
11仓,10.45555591583252,2015-06-16
11仓,10.48194408416748,2015-06-17
11仓,10.477778434753418,2015-06-18
11仓,10.445832252502441,2015-06-19
11仓,10.476388931274414,2015-06-20
11仓,10.502778053283691,2015-06-21
11仓,10.452777862548828,2015-06-22
11仓,10.483332633972168,2015-06-23
11仓,10.504166603088379,2015-06-24
11仓,10.512499809265137,2015-06-25
11仓,10.512499809265137,2015-06-26
11仓,10.288021087646484,2015-06-28
11仓,10.322395324707031,2015-06-29
11仓,10.295832633972168,2015-07-03
11仓,10.362500190734863,2015-07-04
11仓,10.71226978302002,2015-07-05
11仓,10.469444274902344,2015-07-06
11仓,10.773612022399902,2015-07-07
11仓,10.783332824707031,2015-07-08
11仓,10.811111450195312,2015-07-09
11仓,10.82361125946045,2015-07-10
11仓,10.83750057220459,2015-07-11
11仓,10.891667366027832,2015-07-12
11仓,10.919445037841797,2015-07-13
11仓,10.987500190734863,2015-07-14
11仓,11.036110877990723,2015-07-15
11仓,10.973610877990723,2015-07-16
11仓,11.03888988494873,2015-07-17
11仓,11.047222137451172,2015-07-18
11仓,11.056944847106934,2015-07-19
11仓,11.230237007141113,2015-07-20
11仓,11.047222137451172,2015-07-21
11仓,11.065278053283691,2015-07-22
11仓,11.109722137451172,2015-07-23
11仓,11.161110877990723,2015-07-24
11仓,11.193055152893066,2015-07-25
11仓,11.216666221618652,2015-07-26
11仓,11.272221565246582,2015-07-27
11仓,11.30138874053955,2015-07-28
11仓,11.362500190734863,2015-07-29
11仓,11.552777290344238,2015-07-30
11仓,11.586112022399902,2015-07-31
11仓,11.594444274902344,2015-08-01
11仓,11.612499237060547,2015-08-02
11仓,11.666665077209473,2015-08-03
11仓,11.693055152893066,2015-08-04
11仓,11.766666412353516,2015-08-05
11仓,11.751388549804688,2015-08-06
11仓,11.376389503479004,2015-08-07
11仓,11.427777290344238,2015-08-08
11仓,11.470832824707031,2015-08-09
11仓,11.501389503479004,2015-08-10
11仓,11.515277862548828,2015-08-11
11仓,11.345080375671387,2015-08-12
11仓,11.53749942779541,2015-08-13
11仓,11.5625,2015-08-14
11仓,11.574999809265137,2015-08-15
11仓,11.654167175292969,2015-08-16
11仓,11.745833396911621,2015-08-17
11仓,11.779166221618652,2015-08-18
11仓,11.840278625488281,2015-08-19
11仓,11.89861011505127,2015-08-20
11仓,11.973609924316406,2015-08-21
11仓,12.03749942779541,2015-08-22
11仓,12.313236236572266,2015-08-23
11仓,12.137500762939453,2015-08-24
11仓,12.17638874053955,2015-08-25
11仓,12.170833587646484,2015-08-26
11仓,12.161110877990723,2015-08-27
11仓,12.43925952911377,2015-08-28
11仓,12.288887977600098,2015-08-29
11仓,12.319445610046387,2015-08-30
11仓,12.366665840148926,2015-08-31
11仓,12.585789680480957,2015-09-01
11仓,12.411110877990723,2015-09-02
11仓,12.52361011505127,2015-09-03
11仓,12.459721565246582,2015-09-04
11仓,12.491665840148926,2015-09-05
11仓,12.411110877990723,2015-09-06
11仓,12.51388931274414,2015-09-07
11仓,12.659721374511719,2015-09-08
11仓,12.90856647491455,2015-09-09
11仓,12.862500190734863,2015-09-10
11仓,12.92638874053955,2015-09-11
11仓,13.037501335144043,2015-09-12
11仓,13.156944274902344,2015-09-13
11仓,13.507396697998047,2015-09-14
11仓,13.112500190734863,2015-09-15
11仓,13.169445037841797,2015-09-16
11仓,13.265277862548828,2015-09-17
11仓,13.375,2015-09-18
11仓,13.429165840148926,2015-09-19
11仓,13.497222900390625,2015-09-20
11仓,13.566665649414062,2015-09-21
11仓,13.844444274902344,2015-09-22
11仓,13.990277290344238,2015-09-23
11仓,14.09999942779541,2015-09-24
11仓,14.204167366027832,2015-09-25
11仓,16.883333206176758,2015-09-26
11仓,19.76527976989746,2015-09-27
11仓,19.61250114440918,2015-09-28
11仓,19.96388816833496,2015-09-29
11仓,20.123611450195312,2015-09-30
11仓,20.25694465637207,2015-10-01
11仓,18.5,2015-10-02
11仓,17.3861083984375,2015-10-03
11仓,17.907503128051758,2015-10-04
11仓,18.02777671813965,2015-10-05
11仓,18.25555419921875,2015-10-07
11仓,18.36666488647461,2015-10-08
11仓,18.47916603088379,2015-10-09
11仓,18.588890075683594,2015-10-10
11仓,18.738889694213867,2015-10-11
11仓,18.872220993041992,2015-10-12
11仓,18.998611450195312,2015-10-13
11仓,19.137500762939453,2015-10-14
11仓,19.29444694519043,2015-10-15
11仓,19.63749885559082,2015-10-17
11仓,19.84027862548828,2015-10-18
11仓,20.059694290161133,2015-10-19
11仓,20.294435501098633,2015-10-20
11仓,20.43055534362793,2015-10-21
11仓,20.65972328186035,2015-10-22
11仓,20.942283630371094,2015-10-23
11仓,21.353395462036133,2015-10-25
11仓,21.518056869506836,2015-10-26
11仓,21.9777774810791,2015-10-28
11仓,17.988887786865234,2015-10-29
11仓,16.436111450195312,2015-10-30
11仓,13.177777290344238,2015-10-31
11仓,13.474274635314941,2015-11-01
11仓,12.316021919250488,2015-11-02
11仓,12.092242240905762,2015-11-03
11仓,12.724204063415527,2015-11-04
11仓,12.96900463104248,2015-11-05
11仓,13.093174934387207,2015-11-06
11仓,13.222457885742188,2015-11-07
11仓,13.451363563537598,2015-11-09
11仓,13.530200958251953,2015-11-10
11仓,13.594172477722168,2015-11-11
11仓,13.632967948913574,2015-11-12
11仓,13.688854217529297,2015-11-13
11仓,13.768378257751465,2015-11-14
11仓,13.864720344543457,2015-11-15
11仓,13.9241361618042,2015-11-16
11仓,14.028878211975098,2015-11-17
11仓,14.272459983825684,2015-11-18
11仓,14.15594482421875,2015-11-19
11仓,14.126235961914062,2015-11-20
11仓,14.101235389709473,2015-11-21
11仓,14.101608276367188,2015-11-22
11仓,14.164447784423828,2015-11-23
11仓,14.332012176513672,2015-11-24
11仓,14.32574462890625,2015-11-25
11仓,14.522154808044434,2015-11-26
11仓,14.527202606201172,2015-11-27
11仓,14.406875610351562,2015-11-28
11仓,14.363078117370605,2015-11-29
11仓,14.444342613220215,2015-11-30
11仓,14.17839527130127,2015-12-01
11仓,14.14861011505127,2015-12-02
11仓,14.231945037841797,2015-12-03
11仓,14.300000190734863,2015-12-04
11仓,14.377778053283691,2015-12-05
11仓,14.429165840148926,2015-12-06
11仓,14.55138874053955,2015-12-07
11仓,14.656944274902344,2015-12-08
11仓,14.754165649414062,2015-12-09
11仓,14.890277862548828,2015-12-10
11仓,15.063889503479004,2015-12-11
11仓,15.243056297302246,2015-12-12
11仓,15.394444465637207,2015-12-13
11仓,15.48611068725586,2015-12-14
11仓,15.580554962158203,2015-12-15
11仓,12.806944847106934,2015-12-16
11仓,6.808332920074463,2015-12-17
11仓,3.7291667461395264,2015-12-18
11仓,2.6649014949798584,2015-12-19
11仓,2.6777775287628174,2015-12-20
11仓,3.7791664600372314,2015-12-21
11仓,4.099999904632568,2015-12-22
11仓,4.159722328186035,2015-12-23
11仓,4.184722423553467,2015-12-24
11仓,4.22777795791626,2015-12-25
11仓,4.273611068725586,2015-12-26
11仓,4.299999713897705,2015-12-27
11仓,4.337500095367432,2015-12-28
11仓,4.343055248260498,2015-12-29
11仓,4.351388454437256,2015-12-30
11仓,4.338888645172119,2015-12-31
11仓,4.373610973358154,2016-01-01
11仓,4.401388645172119,2016-01-02
11仓,4.436110973358154,2016-01-03
11仓,4.563889026641846,2016-01-04
11仓,4.652777194976807,2016-01-05
11仓,4.705555438995361,2016-01-06
11仓,4.756944179534912,2016-01-07
11仓,4.808332920074463,2016-01-08
11仓,4.818055629730225,2016-01-09
11仓,4.847222328186035,2016-01-10
11仓,4.905555248260498,2016-01-11
11仓,4.9472222328186035,2016-01-12
11仓,4.976388931274414,2016-01-13
11仓,5.0,2016-01-14
11仓,5.034722328186035,2016-01-15
11仓,5.081944465637207,2016-01-16
11仓,5.1347222328186035,2016-01-17
11仓,5.215278148651123,2016-01-18
11仓,5.311110973358154,2016-01-19
11仓,5.373610973358154,2016-01-20
11仓,5.429166793823242,2016-01-21
11仓,5.512500286102295,2016-01-22
11仓,5.545833110809326,2016-01-23
11仓,5.602777481079102,2016-01-24
11仓,5.668055057525635,2016-01-25
11仓,5.752777576446533,2016-01-26
11仓,5.840278148651123,2016-01-27
11仓,5.909721851348877,2016-01-28
11仓,6.045833587646484,2016-01-29
11仓,6.1583333015441895,2016-01-30
11仓,6.369444370269775,2016-02-01
11仓,4.504167079925537,2016-02-02
11仓,6.458333492279053,2016-02-03
11仓,6.488889217376709,2016-02-04
11仓,6.551388263702393,2016-02-05
11仓,6.269444942474365,2016-02-06
11仓,6.226389408111572,2016-02-07
11仓,6.347221851348877,2016-02-08
11仓,7.169444561004639,2016-02-13
11仓,7.337500095367432,2016-02-14
11仓,7.472221851348877,2016-02-15
11仓,7.463888645172119,2016-02-16
11仓,7.155555725097656,2016-02-17
11仓,7.179166793823242,2016-02-18
11仓,7.206943988800049,2016-02-19
11仓,7.047222137451172,2016-02-20
11仓,7.116666793823242,2016-02-21
11仓,7.2791666984558105,2016-02-22
11仓,7.476388454437256,2016-02-23
11仓,7.575000286102295,2016-02-24
11仓,7.72777795791626,2016-02-25
11仓,7.629167079925537,2016-02-26
11仓,7.520833969116211,2016-02-27
11仓,7.501389026641846,2016-02-28
11仓,7.724999904632568,2016-02-29
11仓,7.774999618530273,2016-03-01
11仓,8.008333206176758,2016-03-02
11仓,8.291666984558105,2016-03-03
11仓,8.483333587646484,2016-03-04
11仓,8.777777671813965,2016-03-05
11仓,8.50694465637207,2016-03-06
11仓,8.741665840148926,2016-03-07
11仓,8.609722137451172,2016-03-08
11仓,8.67638874053955,2016-03-09
11仓,8.718055725097656,2016-03-10
11仓,8.0625,2016-03-11
11仓,8.179165840148926,2016-03-12
11仓,8.315278053283691,2016-03-13
11仓,8.506945610046387,2016-03-14
11仓,8.265277862548828,2016-03-15
11仓,8.375,2016-03-16
11仓,7.869444370269775,2016-03-17
11仓,8.105555534362793,2016-03-18
11仓,8.237500190734863,2016-03-19
11仓,8.322222709655762,2016-03-20
11仓,8.345833778381348,2016-03-21
11仓,8.320833206176758,2016-03-22
11仓,8.348610877990723,2016-03-23
11仓,8.301387786865234,2016-03-24
11仓,8.34999942779541,2016-03-25
11仓,8.027777671813965,2016-03-26
11仓,8.059721946716309,2016-03-27
11仓,8.109723091125488,2016-03-28
11仓,8.159722328186035,2016-03-29
11仓,8.495833396911621,2016-03-31
11仓,8.46944522857666,2016-04-01
11仓,8.552777290344238,2016-04-02
11仓,9.016666412353516,2016-04-04
11仓,9.230555534362793,2016-04-05
11仓,9.469444274902344,2016-04-06
11仓,9.57638931274414,2016-04-07
11仓,9.487500190734863,2016-04-08
11仓,9.204166412353516,2016-04-09
11仓,9.708333015441895,2016-04-11
11仓,9.762499809265137,2016-04-12
11仓,9.870833396911621,2016-04-13
11仓,9.8125,2016-04-14
11仓,9.779167175292969,2016-04-15
11仓,10.084721565246582,2016-04-16
11仓,10.087499618530273,2016-04-17
11仓,10.237500190734863,2016-04-18
11仓,10.369444847106934,2016-04-19
11仓,10.512499809265137,2016-04-20
11仓,10.48888874053955,2016-04-21
11仓,10.340277671813965,2016-04-22
11仓,9.99305534362793,2016-04-23
11仓,10.05138874053955,2016-04-24
11仓,10.329166412353516,2016-04-25
11仓,10.151389122009277,2016-04-26
11仓,10.259722709655762,2016-04-27
11仓,10.18055534362793,2016-04-28
11仓,10.615278244018555,2016-04-30
11仓,11.183331489562988,2016-05-02
11仓,11.454167366027832,2016-05-03
11仓,11.718055725097656,2016-05-04
11仓,11.918055534362793,2016-05-05
11仓,12.074999809265137,2016-05-06
11仓,12.077777862548828,2016-05-07
11仓,11.711112022399902,2016-05-08
11仓,11.383334159851074,2016-05-09
11仓,11.427777290344238,2016-05-10
11仓,11.473609924316406,2016-05-11
11仓,11.523612022399902,2016-05-12
11仓,11.577777862548828,2016-05-13
11仓,11.63611125946045,2016-05-14
11仓,11.668055534362793,2016-05-16
11仓,11.67638874053955,2016-05-17
11仓,11.719444274902344,2016-05-18
11仓,11.5625,2016-05-19
11仓,11.422222137451172,2016-05-20
11仓,11.317546844482422,2016-05-21
11仓,11.353510856628418,2016-05-22
11仓,11.463889122009277,2016-05-23
11仓,11.465277671813965,2016-05-24
11仓,11.249520301818848,2016-05-25
11仓,11.340277671813965,2016-05-26
11仓,11.391666412353516,2016-05-27
11仓,11.252777099609375,2016-05-28
11仓,11.279166221618652,2016-05-29
11仓,11.315277099609375,2016-05-30
11仓,11.279166221618652,2016-06-01
11仓,11.344444274902344,2016-06-02
11仓,11.416666984558105,2016-06-03
11仓,11.468055725097656,2016-06-04
11仓,11.523612022399902,2016-06-05
11仓,11.534721374511719,2016-06-06
11仓,11.579166412353516,2016-06-07
11仓,11.627777099609375,2016-06-08
11仓,11.118054389953613,2016-06-09
11仓,11.015277862548828,2016-06-10
11仓,11.095832824707031,2016-06-11
11仓,11.179167747497559,2016-06-12
11仓,11.245833396911621,2016-06-13
11仓,11.381945610046387,2016-06-14
11仓,11.491665840148926,2016-06-15
11仓,11.545833587646484,2016-06-16
11仓,11.651389122009277,2016-06-17
11仓,11.809722900390625,2016-06-18
11仓,11.931944847106934,2016-06-19
11仓,12.0625,2016-06-20
11仓,12.062151908874512,2016-07-06
11仓,12.078646659851074,2016-07-07
11仓,12.17638874053955,2016-07-08
11仓,11.843055725097656,2016-07-09
11仓,24.180557250976562,2016-07-10
11仓,25.56944465637207,2016-07-11
11仓,25.13055419921875,2016-07-12
11仓,25.51527976989746,2016-07-13
11仓,25.837499618530273,2016-07-14
11仓,25.84861183166504,2016-07-15
11仓,25.398611068725586,2016-07-16
11仓,25.566667556762695,2016-07-17
11仓,26.037500381469727,2016-07-18
11仓,26.566667556762695,2016-07-19
11仓,26.78888702392578,2016-07-20
11仓,27.212499618530273,2016-07-21
11仓,27.969444274902344,2016-07-22
11仓,28.545835494995117,2016-07-23
11仓,29.318056106567383,2016-07-24
11仓,30.15972137451172,2016-07-25
11仓,30.89583396911621,2016-07-26
11仓,31.370834350585938,2016-07-27
11仓,31.620834350585938,2016-07-28
11仓,32.34027862548828,2016-07-29
11仓,32.9375,2016-07-30
11仓,29.619443893432617,2016-07-31
11仓,29.35416603088379,2016-08-01
11仓,29.445831298828125,2016-08-02
11仓,28.836111068725586,2016-08-03
11仓,28.579164505004883,2016-08-04
11仓,28.076387405395508,2016-08-05
11仓,27.429168701171875,2016-08-06
11仓,27.27777671813965,2016-08-07
11仓,27.2722225189209,2016-08-08
11仓,27.216665267944336,2016-08-09
11仓,27.355558395385742,2016-08-10
11仓,27.531944274902344,2016-08-11
11仓,27.875,2016-08-12
11仓,28.320831298828125,2016-08-13
11仓,28.802778244018555,2016-08-14
11仓,29.087499618530273,2016-08-15
11仓,30.543052673339844,2016-08-16
11仓,29.252777099609375,2016-08-17
11仓,29.04166603088379,2016-08-18
11仓,29.19999885559082,2016-08-19
11仓,29.298608779907227,2016-08-20
11仓,29.02777862548828,2016-08-21
11仓,28.95833396911621,2016-08-22
11仓,28.787498474121094,2016-08-23
11仓,28.78333282470703,2016-08-24
11仓,28.797224044799805,2016-08-25
11仓,28.75555419921875,2016-08-26
11仓,27.802778244018555,2016-08-27
11仓,27.144445419311523,2016-08-28
11仓,27.16666603088379,2016-08-29
11仓,27.2277774810791,2016-08-30
11仓,26.493057250976562,2016-08-31
11仓,26.1583309173584,2016-09-01
11仓,25.613889694213867,2016-09-02
11仓,26.811111450195312,2016-09-03
11仓,26.787500381469727,2016-09-04
11仓,25.44444465637207,2016-09-05
11仓,25.888891220092773,2016-09-06
11仓,25.25555419921875,2016-09-07
11仓,25.440277099609375,2016-09-08
11仓,25.622222900390625,2016-09-09
11仓,27.811111450195312,2016-09-10
11仓,26.343055725097656,2016-09-11
11仓,26.0402774810791,2016-09-12
11仓,25.781944274902344,2016-09-14
11仓,25.701391220092773,2016-09-15
11仓,24.411109924316406,2016-09-18
11仓,21.954164505004883,2016-09-19
11仓,21.427778244018555,2016-09-20
11仓,22.406944274902344,2016-09-21
11仓,22.043054580688477,2016-09-22
11仓,22.90277862548828,2016-09-23
11仓,22.89722442626953,2016-09-24
11仓,23.044443130493164,2016-09-25
11仓,23.251388549804688,2016-09-26
11仓,5.13194465637207,2017-01-03
11仓,6.905555725097656,2017-01-04
11仓,7.608333587646484,2017-01-05
11仓,7.620832443237305,2017-01-06
11仓,7.645833492279053,2017-01-07
11仓,7.625,2017-01-09
11仓,8.365277290344238,2017-01-10
11仓,7.245832920074463,2017-01-11
11仓,5.780555725097656,2017-01-12
11仓,5.695833206176758,2017-01-13
11仓,4.344444751739502,2017-01-16
11仓,3.569444417953491,2017-01-17
11仓,2.7986114025115967,2017-01-18
11仓,2.7722222805023193,2017-01-19
11仓,2.375,2017-01-20
11仓,2.5400333404541016,2017-01-22
11仓,2.212658405303955,2017-01-23
11仓,2.1326706409454346,2017-01-24
11仓,2.151747465133667,2017-01-25
11仓,2.1660125255584717,2017-01-26
11仓,2.202777624130249,2017-01-27
11仓,2.2183334827423096,2017-01-28
11仓,2.2850053310394287,2017-01-30
11仓,2.324805498123169,2017-01-31
11仓,2.2954819202423096,2017-02-01
11仓,2.316720724105835,2017-02-03
11仓,2.3607091903686523,2017-02-04
11仓,2.44144868850708,2017-02-06
11仓,2.540606737136841,2017-02-07
11仓,2.5126445293426514,2017-02-08
11仓,2.5347039699554443,2017-02-09
11仓,2.609731435775757,2017-02-10
11仓,2.7038192749023438,2017-02-11
11仓,2.676325798034668,2017-02-12
11仓,2.712200403213501,2017-02-13
11仓,2.750856637954712,2017-02-14
11仓,2.8148574829101562,2017-02-15
11仓,2.9471395015716553,2017-02-16
11仓,3.016026735305786,2017-02-17
11仓,3.0611114501953125,2017-02-20
11仓,3.1443560123443604,2017-02-21
11仓,3.1897079944610596,2017-02-22
11仓,3.2174861431121826,2017-02-23
11仓,3.3143136501312256,2017-02-25
11仓,3.376070737838745,2017-02-26
11仓,3.425340414047241,2017-02-27
11仓,3.4787471294403076,2017-02-28
11仓,3.5861635208129883,2017-03-01
11仓,3.644942283630371,2017-03-02
11仓,3.842430353164673,2017-03-03
11仓,3.8927876949310303,2017-03-06
11仓,3.934988021850586,2017-03-07
11仓,3.9787797927856445,2017-03-08
11仓,4.170957088470459,2017-03-09
11仓,4.097609043121338,2017-03-10
11仓,4.507880687713623,2017-03-13
11仓,4.540781497955322,2017-03-14
11仓,4.548519611358643,2017-03-15
11仓,4.444625377655029,2017-03-16
11仓,4.634631156921387,2017-03-17
11仓,4.640497207641602,2017-03-20
11仓,4.661257266998291,2017-03-21
11仓,4.699361324310303,2017-03-22
11仓,4.814133167266846,2017-03-24
11仓,4.932692527770996,2017-03-27
11仓,5.005525588989258,2017-03-28
11仓,5.134310245513916,2017-03-29
11仓,5.028296947479248,2017-03-30
11仓,5.073903560638428,2017-03-31
11仓,5.268529415130615,2017-04-01
11仓,5.691093444824219,2017-04-05
11仓,5.806703567504883,2017-04-06
11仓,5.87829065322876,2017-04-07
11仓,5.734432220458984,2017-04-09
11仓,5.7242751121521,2017-04-10
11仓,5.869571208953857,2017-04-11
11仓,5.733548641204834,2017-04-12
11仓,5.788936614990234,2017-04-13
11仓,6.749282360076904,2017-04-17
11仓,6.8224945068359375,2017-04-18
11仓,6.7578911781311035,2017-04-19
11仓,6.841712951660156,2017-04-20
11仓,6.954868793487549,2017-04-22
11仓,7.0327372550964355,2017-04-24
11仓,7.0925726890563965,2017-04-25
11仓,7.142088413238525,2017-04-26
11仓,7.172524929046631,2017-04-27
11仓,7.195772647857666,2017-04-28
11仓,20.382246017456055,2017-05-01
11仓,20.765459060668945,2017-05-02
11仓,20.599395751953125,2017-05-03
11仓,18.374094009399414,2017-05-06
11仓,19.290340423583984,2017-05-08
11仓,18.737018585205078,2017-05-09
11仓,18.121919631958008,2017-05-10
11仓,18.629650115966797,2017-05-11
11仓,19.226205825805664,2017-05-12
11仓,20.27216148376465,2017-05-15
11仓,20.040340423583984,2017-05-16
11仓,20.175241470336914,2017-05-17
11仓,21.427839279174805,2017-05-20
11仓,22.258453369140625,2017-05-23
11仓,21.398488998413086,2017-05-25
11仓,22.4825496673584,2017-05-28
11仓,23.795835494995117,2017-05-30
11仓,24.12681007385254,2017-05-31
11仓,24.884302139282227,2017-06-02
11仓,23.319143295288086,2017-06-13
11仓,23.389249801635742,2017-06-14
11仓,23.514190673828125,2017-06-15
11仓,23.828744888305664,2017-06-16
11仓,24.14436149597168,2017-06-17
11仓,24.439870834350586,2017-06-18
11仓,24.58684539794922,2017-06-19
11仓,25.04146385192871,2017-06-21
11仓,25.298736572265625,2017-06-22
11仓,25.340728759765625,2017-06-23
11仓,25.317481994628906,2017-06-24
11仓,25.5116024017334,2017-06-25
11仓,25.595422744750977,2017-06-26
11仓,25.744035720825195,2017-06-27
11仓,25.95441246032715,2017-06-28
11仓,26.200899124145508,2017-06-29
11仓,26.333539962768555,2017-06-30
11仓,26.109357833862305,2017-07-01
11仓,25.662988662719727,2017-07-02
11仓,25.49713897705078,2017-07-03
11仓,25.745100021362305,2017-07-04
11仓,26.06748390197754,2017-07-05
11仓,26.74799919128418,2017-07-08
11仓,26.763521194458008,2017-07-09
11仓,26.604209899902344,2017-07-11
11仓,27.092443466186523,2017-07-12
11仓,28.04865074157715,2017-07-15
11仓,29.018463134765625,2017-07-19
11仓,29.295547485351562,2017-07-20
11仓,29.643503189086914,2017-07-21
11仓,29.92381477355957,2017-07-22
11仓,30.408170700073242,2017-07-23
11仓,30.970382690429688,2017-07-24
11仓,31.373079299926758,2017-07-27
11仓,30.15104103088379,2017-08-01
11仓,29.57598114013672,2017-08-03
11仓,30.060989379882812,2017-08-08
11仓,29.316850662231445,2017-08-09
11仓,29.187355041503906,2017-08-10
11仓,29.33678436279297,2017-08-11
11仓,28.878145217895508,2017-08-13
11仓,28.640810012817383,2017-08-14
11仓,28.517724990844727,2017-08-15
11仓,28.65821075439453,2017-08-16
11仓,28.100082397460938,2017-08-21
11仓,28.464523315429688,2017-08-23
11仓,28.88848114013672,2017-08-27
11仓,27.797813415527344,2017-08-30
11仓,25.060007095336914,2017-09-10
13仓,5.349999904632568,2015-01-18
13仓,5.295833110809326,2015-01-19
13仓,5.130555152893066,2015-01-20
13仓,4.708333492279053,2015-01-21
13仓,4.643055438995361,2015-01-22
13仓,4.663889408111572,2015-01-23
13仓,4.544444561004639,2015-03-01
13仓,4.568055629730225,2015-03-02
13仓,4.611110687255859,2015-03-03
13仓,4.643055438995361,2015-03-04
13仓,4.561863422393799,2015-03-05
13仓,4.574826717376709,2015-03-06
13仓,4.610011577606201,2015-03-07
13仓,4.642823696136475,2015-03-08
13仓,4.68055534362793,2015-03-09
13仓,4.62534761428833,2015-03-10
13仓,4.6460652351379395,2015-03-11
13仓,4.6789350509643555,2015-03-12
13仓,4.731249809265137,2015-03-13
13仓,4.804166316986084,2015-03-14
13仓,4.9270830154418945,2015-03-16
13仓,5.198611259460449,2015-03-17
13仓,5.208333492279053,2015-03-18
13仓,5.25694465637207,2015-03-19
13仓,5.3027777671813965,2015-03-20
13仓,5.33472204208374,2015-03-21
13仓,5.3819451332092285,2015-03-22
13仓,5.444444179534912,2015-03-23
13仓,5.479166507720947,2015-03-24
13仓,5.520833492279053,2015-03-25
13仓,5.573611736297607,2015-03-26
13仓,5.637500286102295,2015-03-27
13仓,5.779165744781494,2015-03-29
13仓,5.809722423553467,2015-03-30
13仓,5.858333587646484,2015-03-31
13仓,5.880555629730225,2015-04-01
13仓,5.920833110809326,2015-04-02
13仓,5.986110687255859,2015-04-03
13仓,6.076388835906982,2015-04-04
13仓,6.18055534362793,2015-04-06
13仓,6.224999904632568,2015-04-07
13仓,6.25694465637207,2015-04-08
13仓,6.220832824707031,2015-04-09
13仓,6.2513885498046875,2015-04-10
13仓,6.277777194976807,2015-04-11
13仓,6.318056106567383,2015-04-12
13仓,6.3736114501953125,2015-04-13
13仓,6.4041666984558105,2015-04-14
