仓库信息,平均温度,粮情时间
10仓,29.282419204711914,2016-07-10
10仓,29.500646591186523,2016-07-11
10仓,29.222991943359375,2016-07-12
10仓,29.26259422302246,2016-07-13
10仓,29.275344848632812,2016-07-14
10仓,29.283628463745117,2016-07-15
10仓,29.30341339111328,2016-07-16
10仓,29.319849014282227,2016-07-17
10仓,29.342918395996094,2016-07-18
10仓,29.362051010131836,2016-07-19
10仓,29.37457847595215,2016-07-20
10仓,29.398191452026367,2016-07-21
10仓,29.431543350219727,2016-07-22
10仓,29.4566707611084,2016-07-23
10仓,29.495790481567383,2016-07-24
10仓,29.513521194458008,2016-07-25
10仓,29.532073974609375,2016-07-26
10仓,29.577207565307617,2016-07-27
10仓,29.59786033630371,2016-07-28
10仓,29.661348342895508,2016-07-29
10仓,29.701871871948242,2016-07-30
10仓,29.75177001953125,2016-07-31
10仓,29.799957275390625,2016-08-01
10仓,29.854759216308594,2016-08-02
10仓,29.920366287231445,2016-08-03
10仓,29.982454299926758,2016-08-04
10仓,30.065370559692383,2016-08-05
10仓,30.134689331054688,2016-08-06
10仓,30.338119506835938,2016-08-08
10仓,30.422029495239258,2016-08-09
10仓,30.566377639770508,2016-08-10
10仓,30.635231018066406,2016-08-11
10仓,30.818984985351562,2016-08-12
10仓,30.9331111907959,2016-08-13
10仓,31.057527542114258,2016-08-14
10仓,31.141197204589844,2016-08-15
10仓,31.279211044311523,2016-08-16
10仓,31.415428161621094,2016-08-17
10仓,31.597536087036133,2016-08-18
10仓,31.702913284301758,2016-08-19
10仓,31.87125587463379,2016-08-20
10仓,32.03060531616211,2016-08-21
10仓,32.184326171875,2016-08-22
10仓,32.393402099609375,2016-08-23
10仓,32.513633728027344,2016-08-24
10仓,32.55875778198242,2016-08-25
10仓,32.6211051940918,2016-08-26
10仓,32.6813850402832,2016-08-27
10仓,32.71467590332031,2016-08-28
10仓,32.74330139160156,2016-08-29
10仓,32.86686325073242,2016-08-30
10仓,32.89889144897461,2016-08-31
10仓,36.569400787353516,2016-09-01
10仓,32.33673095703125,2016-09-02
10仓,32.28814697265625,2016-09-03
10仓,32.9437255859375,2016-09-04
10仓,33.48261260986328,2016-09-05
10仓,32.787967681884766,2016-09-06
10仓,32.96183776855469,2016-09-07
10仓,32.97869873046875,2016-09-08
10仓,32.991859436035156,2016-09-09
10仓,32.983680725097656,2016-09-10
10仓,33.006629943847656,2016-09-11
10仓,32.9974250793457,2016-09-12
10仓,37.48937225341797,2016-09-14
10仓,37.4868278503418,2016-09-15
10仓,33.04335021972656,2016-09-17
10仓,33.03902816772461,2016-09-18
10仓,33.05314254760742,2016-09-19
10仓,33.05195999145508,2016-09-20
10仓,33.10346221923828,2016-09-21
10仓,37.50913619995117,2016-09-22
10仓,33.12211227416992,2016-09-23
10仓,33.069091796875,2016-09-24
10仓,33.01837158203125,2016-09-25
10仓,33.1666145324707,2016-09-26
10仓,33.22892379760742,2016-09-29
10仓,33.17597579956055,2016-09-30
10仓,33.32049560546875,2016-10-03
10仓,33.210350036621094,2016-10-05
10仓,33.24329376220703,2016-10-08
10仓,33.3527946472168,2016-10-09
10仓,33.122535705566406,2016-10-10
10仓,33.00347137451172,2016-10-11
10仓,32.81716537475586,2016-10-12
10仓,32.604854583740234,2016-10-13
10仓,31.831876754760742,2016-10-14
10仓,29.305418014526367,2016-10-16
10仓,27.37189292907715,2016-10-17
10仓,25.447959899902344,2016-10-18
10仓,23.337968826293945,2016-10-19
10仓,22.63987922668457,2016-10-20
10仓,22.14397621154785,2016-10-21
10仓,22.130517959594727,2016-10-22
10仓,22.233627319335938,2016-10-23
10仓,22.32372283935547,2016-10-24
10仓,22.37066078186035,2016-10-25
10仓,22.491615295410156,2016-10-26
10仓,22.5262508392334,2016-10-27
10仓,22.54182243347168,2016-10-28
10仓,22.55564308166504,2016-10-29
10仓,22.607255935668945,2016-10-31
10仓,22.62725830078125,2016-11-01
10仓,22.64336585998535,2016-11-02
10仓,22.66493034362793,2016-11-03
10仓,22.52680778503418,2016-11-04
10仓,22.66954231262207,2016-11-05
10仓,22.711618423461914,2016-11-06
10仓,22.7159366607666,2016-11-07
10仓,22.72838592529297,2016-11-08
10仓,22.740928649902344,2016-11-09
10仓,23.123193740844727,2016-11-10
10仓,20.32465171813965,2016-11-11
10仓,19.432310104370117,2016-11-14
10仓,19.390972137451172,2016-11-16
10仓,19.36161231994629,2016-11-17
10仓,19.47456932067871,2016-11-18
10仓,19.457599639892578,2016-11-20
10仓,19.487760543823242,2016-11-21
10仓,19.448991775512695,2016-11-22
10仓,19.257646560668945,2016-11-23
10仓,19.2000732421875,2016-11-24
10仓,19.192726135253906,2016-11-25
10仓,19.074234008789062,2016-11-26
10仓,19.103334426879883,2016-11-27
10仓,19.041086196899414,2016-11-28
10仓,19.9401912689209,2016-11-29
10仓,18.95853614807129,2016-11-30
10仓,18.842496871948242,2016-12-01
10仓,18.89449691772461,2016-12-02
10仓,18.74074935913086,2016-12-03
10仓,18.79600715637207,2016-12-04
10仓,18.77414894104004,2016-12-05
10仓,18.7316837310791,2016-12-06
10仓,18.696561813354492,2016-12-07
10仓,18.665849685668945,2016-12-08
10仓,18.624616622924805,2016-12-09
10仓,18.567760467529297,2016-12-10
10仓,18.42841148376465,2016-12-12
10仓,18.468420028686523,2016-12-13
10仓,18.41077995300293,2016-12-14
10仓,18.373992919921875,2016-12-15
10仓,18.3349666595459,2016-12-16
10仓,18.176898956298828,2016-12-19
10仓,17.79756736755371,2016-12-20
10仓,17.753679275512695,2016-12-21
10仓,17.962188720703125,2016-12-22
10仓,17.99814796447754,2016-12-23
10仓,17.944435119628906,2016-12-24
10仓,17.884206771850586,2016-12-25
10仓,17.83842658996582,2016-12-26
10仓,21.69097137451172,2016-12-27
10仓,17.71971321105957,2016-12-28
10仓,17.67081642150879,2016-12-29
10仓,17.594987869262695,2016-12-30
10仓,17.546974182128906,2016-12-31
10仓,17.40165901184082,2017-01-03
10仓,17.347204208374023,2017-01-04
10仓,17.240617752075195,2017-01-05
10仓,17.26676368713379,2017-01-06
10仓,17.200225830078125,2017-01-07
10仓,16.85594367980957,2017-01-09
10仓,15.477733612060547,2017-01-10
10仓,17.057994842529297,2017-01-11
10仓,16.996171951293945,2017-01-12
10仓,16.961244583129883,2017-01-13
10仓,16.78765296936035,2017-01-16
10仓,16.736568450927734,2017-01-17
10仓,16.681739807128906,2017-01-18
10仓,16.635740280151367,2017-01-19
10仓,16.59068489074707,2017-01-20
10仓,16.4782772064209,2017-01-22
10仓,16.425687789916992,2017-01-23
10仓,14.808799743652344,2017-01-24
10仓,14.748238563537598,2017-01-25
10仓,10.09933090209961,2017-01-26
10仓,6.072366237640381,2017-01-27
10仓,6.5429368019104,2017-01-28
10仓,6.6652092933654785,2017-01-30
10仓,6.724466323852539,2017-01-31
10仓,6.733858585357666,2017-02-01
10仓,6.765040874481201,2017-02-03
10仓,6.796756744384766,2017-02-04
10仓,6.804624080657959,2017-02-06
10仓,6.803613185882568,2017-02-07
10仓,6.8397345542907715,2017-02-08
10仓,6.850857257843018,2017-02-09
10仓,6.844038009643555,2017-02-10
10仓,6.861576557159424,2017-02-11
10仓,6.855852127075195,2017-02-12
10仓,6.874263763427734,2017-02-13
10仓,6.879497528076172,2017-02-14
10仓,6.889016628265381,2017-02-15
10仓,6.890642166137695,2017-02-16
10仓,6.907850742340088,2017-02-17
10仓,6.905113220214844,2017-02-20
10仓,6.90408182144165,2017-02-21
10仓,6.905010223388672,2017-02-22
10仓,6.905479431152344,2017-02-23
10仓,6.924339294433594,2017-02-25
10仓,6.916522979736328,2017-02-26
10仓,6.957981586456299,2017-02-27
10仓,6.917278289794922,2017-02-28
10仓,6.925538539886475,2017-03-01
10仓,6.933729648590088,2017-03-02
10仓,6.953510761260986,2017-03-03
10仓,6.971162796020508,2017-03-06
10仓,6.976180553436279,2017-03-07
10仓,6.983819484710693,2017-03-08
10仓,6.984320163726807,2017-03-09
10仓,6.993818759918213,2017-03-10
10仓,7.041928768157959,2017-03-13
10仓,7.021438121795654,2017-03-14
10仓,7.042994022369385,2017-03-15
10仓,7.059568881988525,2017-03-16
10仓,7.0729079246521,2017-03-17
10仓,7.094127178192139,2017-03-20
10仓,7.141458034515381,2017-03-21
10仓,7.134305477142334,2017-03-22
10仓,7.188595294952393,2017-03-24
10仓,7.2226033210754395,2017-03-27
10仓,7.299659252166748,2017-03-28
10仓,7.2572784423828125,2017-03-29
10仓,7.28643274307251,2017-03-30
10仓,7.303497791290283,2017-03-31
10仓,7.331775665283203,2017-04-01
10仓,7.42036771774292,2017-04-05
10仓,7.431842803955078,2017-04-06
10仓,7.455368518829346,2017-04-07
10仓,7.506343364715576,2017-04-09
10仓,7.5099334716796875,2017-04-10
10仓,7.549703598022461,2017-04-11
10仓,7.593997955322266,2017-04-12
10仓,7.637705326080322,2017-04-13
10仓,7.751549243927002,2017-04-17
10仓,7.914237976074219,2017-04-18
10仓,7.944392681121826,2017-04-19
10仓,7.936026096343994,2017-04-20
10仓,8.00126838684082,2017-04-22
10仓,8.112412452697754,2017-04-24
10仓,8.16553783416748,2017-04-25
10仓,8.160765647888184,2017-04-26
10仓,8.250260353088379,2017-04-27
10仓,8.312448501586914,2017-04-28
10仓,8.49769115447998,2017-05-01
10仓,8.543368339538574,2017-05-02
10仓,8.733662605285645,2017-05-04
10仓,8.763575553894043,2017-05-05
10仓,8.774067878723145,2017-05-06
10仓,8.952881813049316,2017-05-08
10仓,9.000422477722168,2017-05-09
10仓,9.104548454284668,2017-05-10
10仓,9.249624252319336,2017-05-11
10仓,9.26928997039795,2017-05-12
10仓,9.435976028442383,2017-05-15
10仓,9.51584529876709,2017-05-16
10仓,9.851563453674316,2017-05-17
10仓,9.930960655212402,2017-05-18
10仓,9.777303695678711,2017-05-19
10仓,9.851075172424316,2017-05-20
10仓,9.920655250549316,2017-05-21
10仓,10.002812385559082,2017-05-22
10仓,10.089075088500977,2017-05-23
10仓,10.235880851745605,2017-05-24
10仓,10.268073081970215,2017-05-25
10仓,10.339613914489746,2017-05-26
10仓,10.498455047607422,2017-05-27
10仓,10.577441215515137,2017-05-28
10仓,10.615166664123535,2017-05-29
10仓,10.7416410446167,2017-05-30
10仓,10.842765808105469,2017-05-31
10仓,10.882122039794922,2017-06-01
10仓,10.971503257751465,2017-06-02
10仓,11.122933387756348,2017-06-03
10仓,11.15505313873291,2017-06-04
10仓,11.226387977600098,2017-06-05
10仓,11.329106330871582,2017-06-06
10仓,11.402413368225098,2017-06-07
10仓,11.485153198242188,2017-06-08
10仓,11.567912101745605,2017-06-09
10仓,11.682106018066406,2017-06-10
10仓,11.822442054748535,2017-06-11
10仓,11.875712394714355,2017-06-12
10仓,11.96371078491211,2017-06-13
10仓,12.042462348937988,2017-06-14
10仓,12.150542259216309,2017-06-15
10仓,12.22259521484375,2017-06-16
10仓,12.326820373535156,2017-06-17
10仓,12.422934532165527,2017-06-18
10仓,12.57152271270752,2017-06-19
10仓,12.602261543273926,2017-06-20
10仓,12.689642906188965,2017-06-21
10仓,12.792301177978516,2017-06-22
10仓,12.873966217041016,2017-06-23
10仓,12.946991920471191,2017-06-24
10仓,13.06772518157959,2017-06-25
10仓,13.131038665771484,2017-06-26
10仓,13.251922607421875,2017-06-27
10仓,13.350491523742676,2017-06-28
10仓,13.44789981842041,2017-06-29
10仓,13.526813507080078,2017-06-30
10仓,13.621910095214844,2017-07-01
10仓,13.676152229309082,2017-07-02
10仓,13.760781288146973,2017-07-03
10仓,13.868300437927246,2017-07-04
10仓,13.995155334472656,2017-07-05
10仓,14.049870491027832,2017-07-06
10仓,14.159798622131348,2017-07-07
10仓,14.24035358428955,2017-07-08
10仓,14.374669075012207,2017-07-09
10仓,14.430325508117676,2017-07-10
10仓,14.54934024810791,2017-07-11
10仓,14.642376899719238,2017-07-12
10仓,14.71640396118164,2017-07-13
10仓,14.843631744384766,2017-07-14
10仓,14.910094261169434,2017-07-15
10仓,15.022772789001465,2017-07-16
10仓,15.151448249816895,2017-07-17
10仓,15.316462516784668,2017-07-18
10仓,15.351616859436035,2017-07-19
10仓,15.447754859924316,2017-07-20
10仓,15.5084867477417,2017-07-21
10仓,15.655547142028809,2017-07-22
10仓,15.732139587402344,2017-07-23
